"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","var","frequency"
247,0.763502520827777,3.23896725579413,0.0371420151162209,2.28650060936498,15.0741077447968,1.30975337044836,43.8178531070511,0.740220360316368,"cwood","5y"
248,0.758638614161643,3.26270936167577,0.0154294487204494,2.24592113931467,25.5500559781156,1.31815067323601,45.0197209844482,0.743339018659716,"cwood","5y"
249,0.759370032176458,3.22952501825308,0.0399898107746303,2.31208789199259,42.4347843328363,1.31688104300596,51.9043396674543,0.759252546486854,"cwood","5y"
250,0.757798056943995,3.22922348410342,0.0332044356183534,2.31261584131834,38.7226625648802,1.31961277920498,51.2115095391296,0.757784329111831,"cwood","5y"
251,0.757327214701124,3.2173976948403,0.0207845350415155,2.33621641527215,20.1899869882644,1.3204332032286,48.9234704215885,0.752736901719767,"cwood","5y"
252,0.759319181644317,3.21112806715504,0.0711331916350384,2.35451730104325,14.4018513778722,1.31696923266772,50.2418112188401,0.755683371371866,"cwood","5y"
253,0.757179783677499,3.20890645787507,0.107180805221996,2.36508167818084,12.1664961166505,1.32069030573315,50.2108014290818,0.755615276423015,"cwood","5y"
254,0.745979734458641,3.20154741524772,0.121538825535464,2.38753615934949,11.3781553919696,1.34051898973596,45.8402822195738,0.745404142914942,"cwood","5y"
255,0.764735724527584,3.2134970729842,0.129125027884823,2.38341832699399,11.755756769272,1.30764127779927,42.7533902490584,0.737359893162318,"cwood","5y"
256,0.7652750406651,3.23947176427632,0.113029793618617,2.32446627841237,13.577389622599,1.30671973716914,48.4429004453738,0.751635861138194,"cwood","5y"
257,0.790486106948812,3.39988357233859,0.217764387271395,2.47251657082316,31.9039667962586,1.26504437106414,36.5457152646429,0.718518530174199,"cwood","5y"
258,0.741302475137212,3.37589805524711,0.170562612382305,2.4998942791281,159.268726187773,1.34897701483447,42.8840038134345,0.737716046917599,"cwood","5y"
259,0.743866808275413,3.38182334890427,0.11319516686561,2.4733611799027,-53.8114332111631,1.34432668439449,41.8428326469118,0.734835414174114,"cwood","5y"
260,0.752915427994037,3.42369843246091,0.0659788678054952,2.40778453023029,-19.9671625988714,1.32817041970339,40.0370167417587,0.729601954029318,"cwood","5y"
261,0.730230616916971,3.41281003993001,0.0431702295907335,2.43384840533809,-16.8438419350924,1.36943039203422,40.2426476012726,0.73021384737469,"cwood","5y"
262,0.727202608494401,3.41616344409483,0.00760910116994408,2.42377391122025,-13.9075749898486,1.37513258109786,38.3777384305884,0.724504095925502,"cwood","5y"
263,0.728304068535994,3.4092060549014,0.0021515960291323,2.44005028579495,-13.3000950880751,1.37305288162149,38.5910452978583,0.725175955836734,"cwood","5y"
264,0.727652117363877,3.41357954887826,0.0273044591039927,2.42866141265782,-15.0816548418948,1.37428308959339,38.7167276533005,0.725569481377076,"cwood","5y"
265,0.726689864434014,3.41031222356549,0.0317684823611038,2.43725584759025,-15.5167552802237,1.37610285892573,38.4443522357192,0.724714451432026,"cwood","5y"
266,0.729717344111693,3.42565418988841,0.00092290080410375,2.39859508430538,-13.0524430853738,1.37039362990245,37.9829942818626,0.723247375452218,"cwood","5y"
267,0.729189672464554,3.43173791520617,0.0174623277752436,2.3827156579754,-12.0263175780783,1.37138530311345,39.0578191428934,0.726628848582194,"cwood","5y"
268,0.720957623475517,3.42640708009523,0.060969554048812,2.39817286764244,-10.0589954718416,1.38704407504467,36.636092869964,0.718823219601044,"cwood","5y"
269,0.716068977247812,3.37854149336803,0.0973356830144015,2.48511689659008,-7.95412001114784,1.39651350885702,35.606991941402,0.71529264096895,"cwood","5y"
270,0.711559666601286,3.34343413485628,0.143621080846861,2.56635513191193,-6.61942392314312,1.40536352316936,34.1597867284709,0.710088639121973,"cwood","5y"
271,0.723847000861582,3.32718086161018,0.202551661394356,2.61665902768327,-5.49654618993151,1.3815074163597,35.8273318565478,0.716060029081579,"cwood","5y"
272,0.718942355418609,3.32491868961427,0.223379782204214,2.62957505405253,-5.29092591999491,1.39093209971993,36.6123778643248,0.718743367354448,"cwood","5y"
273,0.716714115363182,3.34738812366681,0.190497799215974,2.56053833071996,-5.74656368306402,1.39525646079018,33.4063865613916,0.707260782074201,"cwood","5y"
274,0.718977315029848,3.37972118178179,0.137759263670858,2.48318642899318,-6.86563199312008,1.39086446692478,32.1434228308033,0.702323058067908,"cwood","5y"
275,0.727796538736362,3.40170095444343,0.0872618155453133,2.44523360207315,-9.28718046602957,1.37401038171499,33.113239460874,0.706137238069354,"cwood","5y"
276,0.716864962955645,3.39251209330489,0.0355791314350467,2.46043085987331,-11.5652178063072,1.39496286145299,34.9774693755729,0.713064522237236,"cwood","5y"
277,0.71593146063536,3.39362638799944,0.01998662684244,2.4573102670409,-15.8604806494156,1.39678175214222,33.9040813575915,0.709138322018268,"cwood","5y"
278,0.703489537703382,3.37337685027393,0.0410949115970773,2.50735913695991,-18.940013579786,1.42148524804592,32.328125598928,0.703061270577088,"cwood","5y"
279,0.698165493185547,3.35311608041879,0.075195528693284,2.56177873465562,-25.9931713804199,1.43232515751711,31.1120502878933,0.698093883897662,"cwood","5y"
280,0.684928206129462,3.3349555717665,0.0865422488214207,2.6074178330322,-31.9913716255819,1.46000703584834,27.6924158999578,0.682610544385392,"cwood","5y"
281,0.710171681072698,3.27792364159448,0.0882675026196937,2.70737826789761,-72.0368327732776,1.40811021708092,33.8037149192483,0.708762681527597,"cwood","5y"
282,0.715848152438007,3.3212495211256,0.0616077548384057,2.60881417089998,-30.2759807545027,1.3969443052891,30.9860682469788,0.697564437970637,"cwood","5y"
283,0.712319999153581,3.32421107694318,0.0577935131553141,2.60012841291939,-28.8376071724278,1.40386343383347,33.8005257762754,0.708750721020399,"cwood","5y"
284,0.710928908350368,3.32448061302724,0.0423534510260949,2.59825454306546,-25.1044615384546,1.40661040542069,34.2855638147143,0.710552586537189,"cwood","5y"
285,0.705939737385972,3.33368112262001,0.0704724445178491,2.57428659661388,-34.362330008765,1.41655150863572,32.0630342250085,0.70199998706988,"cwood","5y"
286,0.681568320349067,3.26482170943302,0.0935295490541618,2.65278448206863,164.765306238704,1.46720434348804,26.7245734236871,0.677759030768268,"cwood","5y"
287,0.689751083083013,3.14965913827897,0.0488503189482249,2.64166402290188,20.2329685375259,1.44979837585793,28.4203126100746,0.686112993906587,"cwood","5y"
