"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","var","frequency"
68,0.281317291987613,0.0191145347403501,0.459198768781239,3.26256381461832,-233.901505811191,3.55470505540069,3.16214924058139,0.280394679675309,"f5","regclim"
69,0.290880141584778,0.0191045865951931,0.418043216237141,3.24181465763708,-51.2060030929361,3.43784211102134,3.29539794948886,0.289891191055915,"f5","regclim"
70,0.31065087955291,0.0190429113913367,0.438451210125197,3.29265671302031,-79.3968068666286,3.21904770216394,3.60605191002049,0.310421577849854,"f5","regclim"
71,0.31816691763936,0.0186991706636127,0.434978490358339,3.35929869949186,-21.4729127975736,3.14300433061835,3.70474989271603,0.316521019084975,"f5","regclim"
72,0.305623885987741,0.0187960772924782,0.444502276828025,3.31474432715757,-26.553458463359,3.27199556660342,3.47674664691711,0.30213275292012,"f5","regclim"
73,0.310199365385821,0.0187045495942674,0.422679538373976,3.35246454836213,-20.0695047310948,3.22373322316832,3.60251363245182,0.310199348194965,"f5","regclim"
74,0.307713389246689,0.0186850401957575,0.451790163768726,3.38300476303998,-24.8551136593748,3.24977734133732,3.55982637921692,0.307498276611199,"f5","regclim"
75,0.290965004743412,0.0186523940091689,0.4831480171588,3.42511663441677,-33.3194919649961,3.43683942638343,3.30889955063727,0.290828897731755,"f5","regclim"
76,0.296174081876777,0.0178546659696292,0.442536727517439,3.58612326223164,151.011081405282,3.3763926730633,3.38658567702123,0.296140577980037,"f5","regclim"
77,0.275182449282872,0.0178705633313062,0.489965860563498,3.60993139682042,39.5042710781948,3.63395268341425,3.06687871890698,0.273320930179319,"f5","regclim"
78,0.32170411416999,0.0169371886641759,0.381366217107553,3.66912058814081,15.4218315603751,3.10844641381116,3.78829129229504,0.321538756164186,"f5","regclim"
79,0.313972641433062,0.0169164666128104,0.373085300689174,3.68098126266911,16.3142838288651,3.18499088148481,3.65973929898073,0.313762982774663,"f5","regclim"
80,0.320531554128667,0.0168493852326458,0.320316919328335,3.67747025930982,33.0197735187067,3.11981765014805,3.70392716549182,0.316470954476058,"f5","regclim"
81,0.331579921306108,0.0170244528368622,0.290799702575501,3.54013395050377,66.3313859766969,3.0158641574585,3.84271769175738,0.32473927906308,"f5","regclim"
82,0.359737174599647,0.017099641088099,0.280961766627054,3.4835207668872,105.36064579004,2.77980723319158,4.39903883169307,0.35470368000334,"f5","regclim"
83,0.329132483977827,0.0167187210888595,0.332045356487562,3.61676534732588,-105.496099223891,3.03829019826365,3.89381840493844,0.327696710801206,"f5","regclim"
84,0.350133291224623,0.0166440909899853,0.341083966522678,3.65148780938845,-75.2217416507912,2.85605517973572,4.197751412946,0.344400960252269,"f5","regclim"
85,0.359694358161178,0.0166979640776541,0.375971930423323,3.62941867583849,743.875088746808,2.78013812925001,4.44574881869129,0.357015468276301,"f5","regclim"
86,0.375573000960314,0.0166089488883581,0.357139477547013,3.6830563883251,-100.860773552808,2.66259820978363,4.84159523571604,0.375524979213,"f5","regclim"
87,0.377033422957219,0.0165740209273248,0.417884322648049,3.75241485732979,49.3957734280422,2.6522847554379,4.76393823082816,0.372038162979769,"f5","regclim"
88,0.381186228690524,0.0166629141141909,0.456801440763372,3.71818008753118,25.217862799847,2.62338963145459,4.86008055776238,0.376345213161943,"f5","regclim"
89,0.375796155527494,0.0165829869437324,0.48448908787498,3.80193872494151,20.2026847105608,2.66101711071612,4.84405761725333,0.375634454626791,"f5","regclim"
90,0.371969450325712,0.0167256169796548,0.508711933624498,3.73132739202498,14.7833218634337,2.6883928213039,4.62400970730719,0.365582218625261,"f5","regclim"
91,0.371858499190076,0.0167206648138076,0.534985818185315,3.75419430955679,13.074810485025,2.68919495501123,4.75156766203862,0.371476507833341,"f5","regclim"
92,0.357471055797746,0.0171159309058855,0.493704409080433,3.50774244661038,22.3954183346745,2.79742928492032,4.13430641885945,0.341033092188714,"f5","regclim"
93,0.349990936562891,0.0171469168779087,0.472510348015367,3.40983611137973,-399.032637215535,2.85721684630055,4.04827045091208,0.336368285018392,"f5","regclim"
