"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","var","frequency"
68,-0.273074137974591,0.0218921819318888,0.00460895002052662,2.57675685578355,175.218409146984,-3.66200917969408,0.327163784105723,-0.272364549217031,"croot","5y"
69,-0.259636020907358,0.021984026217019,0.0195006580621366,2.54056756795174,76.1995801616063,-3.85154570042041,0.349291489357019,-0.257147534180506,"croot","5y"
70,-0.241834246249772,0.0215481691964533,0.0185288778684236,2.58448962653157,35.0075274627556,-4.13506364589561,0.376707366700742,-0.239418646573513,"croot","5y"
71,-0.214538322201514,0.0212531693047797,0.0271847220444974,2.67371169543126,77.201146110608,-4.66117190503947,0.418965367505995,-0.214202304446293,"croot","5y"
72,-0.190426786319119,0.0208367444339692,0.00614657202171351,2.752801699689,21.0652697567688,-5.25136205535808,0.464389680354689,-0.189512470265454,"croot","5y"
73,-0.195607456155747,0.0207719010455316,0.0637647645973818,2.77697537428668,62.68987195664,-5.11227956056939,0.457912206137041,-0.192896579454476,"croot","5y"
74,-0.193815304655051,0.0208029368891336,0.0256674743741318,2.75936162141297,33.7568421349962,-5.15955126340401,0.457927778706695,-0.192888391928625,"croot","5y"
75,-0.210889503443203,0.0206888791616596,0.0733087243916314,2.7895581430087,-114.849994457586,-4.74181969075251,0.432252564014437,-0.206740921706107,"croot","5y"
76,-0.204992641713465,0.020689584448525,0.0811824048433546,2.78999292198097,-88.3243665868963,-4.87822387984923,0.43547605340622,-0.204961768594849,"croot","5y"
77,-0.207112557428145,0.0208889229071802,0.05047125509218,2.70518563180427,182.239217541769,-4.8282924628891,0.438622663306439,-0.203236408607618,"croot","5y"
78,-0.185511377468473,0.0205914191602967,0.107119293897281,2.66993542971071,73.5075980928312,-5.39050495795033,0.484726106165759,-0.179158978110083,"croot","5y"
79,-0.167834343569719,0.0200767749809836,0.102920630542622,2.78317955064731,-74.4458181098813,-5.9582560918743,0.507897220637798,-0.167833646017807,"croot","5y"
80,-0.182623709584521,0.0204591072917058,0.0697472496594266,2.71657848005873,-35.4798699010136,-5.475740265462,0.493985845434765,-0.174575025202076,"croot","5y"
81,-0.171401708789665,0.0204968182550816,0.0184033250493403,2.70204957319928,109.277534364453,-5.83424755249755,0.509444584136893,-0.167094272792086,"croot","5y"
82,-0.155699250991722,0.0204177165040318,0.00149302908394143,2.66999237903647,134.704419898681,-6.42263847533325,0.55694205570781,-0.145347706215595,"croot","5y"
83,-0.117345460981044,0.0203853378804598,0.00792228473415829,2.68583594614627,274.300823486049,-8.52184644927627,0.624523979651346,-0.117201890966781,"croot","5y"
84,-0.129708089227341,0.0195490958181058,0.167138444922235,2.53952895535383,33.6487558900524,-7.70961939195087,0.596545159709868,-0.128491317646911,"croot","5y"
85,-0.134174462543693,0.019580675544948,0.149706140929003,2.52008063514895,28.017782690528,-7.45298308666121,0.58393934155461,-0.133740673460991,"croot","5y"
86,-0.133393739426146,0.0195789702896181,0.1532553284905,2.52166950245878,28.9633277449312,-7.49660369596022,0.584770314697334,-0.133391394673491,"croot","5y"
87,-0.132814594242681,0.0199629112443754,0.149723992124134,2.44557368601888,87.810758713366,-7.52929303968495,0.598185284707945,-0.127815968929471,"croot","5y"
88,-0.12071931078005,0.0196402659547073,0.168422844181993,2.54758954610618,-118.50962698685,-8.2836788376136,0.615771880870093,-0.120681446731463,"croot","5y"
89,-0.115636642833928,0.0198178057093605,0.165347069000694,2.4996579512272,-56.6332593705393,-8.64777786256001,0.635479057648317,-0.11291061005677,"croot","5y"
90,-0.138067922947948,0.0200860938456251,0.178232999098478,2.45083221509299,-146.077695708857,-7.24281193378276,0.586046570714823,-0.132855853096146,"croot","5y"
91,-0.138620210684884,0.0200695408101051,0.17440899934461,2.4569508894201,-197.474249355354,-7.21395527433753,0.573198647169136,-0.138297439658899,"croot","5y"
92,-0.144144724078906,0.0200655072763808,0.175345180521257,2.45897256531299,-183.663964158016,-6.9374720884865,0.560959950565815,-0.143587595595741,"croot","5y"
93,-0.123351108779049,0.020807893765441,0.230589989098083,2.44748684641851,43.341842155443,-8.1069396935153,0.630891807335989,-0.114698961773843,"croot","5y"
94,-0.157352977515205,0.020784588705605,0.229042976491379,2.45474026307404,40.550546014576,-6.35513871927444,0.532435433970766,-0.156344778337452,"croot","5y"
95,-0.102489633570306,0.0207125068771288,0.243490025776584,2.44533774913393,37.3891520331467,-9.75708435247762,0.674101672460361,-0.0983197162758979,"croot","5y"
96,-0.0799286232462061,0.0203101764932059,0.27596902855252,2.56132828548321,-1482.85737991171,-12.5111625771368,0.726155619215225,-0.0798649184129667,"croot","5y"
97,-0.0765384267257761,0.0202746809704703,0.234841926489432,2.56087800987592,66.152728938329,-13.06533257579,0.736534556168727,-0.0763371933650054,"croot","5y"
98,-0.0734360736801536,0.0202531462300957,0.274532874037471,2.58520016488609,905.799698102182,-13.6172857546203,0.745689758338498,-0.0732648531128143,"croot","5y"
99,-0.0677477885213178,0.0206120296969943,0.232457359310146,2.49050617671441,27.7618519499167,-14.7606294142773,0.770955261182233,-0.0649710652598152,"croot","5y"
100,-0.0790037764016126,0.0202880277846077,0.251977137805075,2.59853312738386,55.701800857783,-12.6576227814293,0.728853086391187,-0.0789434343928828,"croot","5y"
101,-0.0836517784772719,0.0202044599366156,0.292435832528415,2.65249384447524,298.451795086145,-11.9543184640324,0.715334273582901,-0.0835949167266059,"croot","5y"
102,-0.0857562769898948,0.0203350111782932,0.269300537094738,2.58657488843334,73.744299148908,-11.6609539861185,0.712504940591725,-0.0845790730295841,"croot","5y"
103,-0.0892932465040825,0.0203253179979194,0.255612381510278,2.58642287334337,54.6144994431287,-11.1990552382288,0.699113498576845,-0.0892884783083887,"croot","5y"
104,-0.0750405610048011,0.0200172668739175,0.241081878752046,2.65830008614726,23.7107926160328,-13.3261263856492,0.740452446251041,-0.0750179393407846,"croot","5y"
105,-0.074211073598572,0.0200124498726263,0.241638535598749,2.66059184173994,23.8808234170617,-13.475077929869,0.744739806530105,-0.0735819488900654,"croot","5y"
106,-0.0722468492031565,0.0200141221130066,0.237325561257973,2.65834114677941,23.1031174772628,-13.8414340698516,0.748783560567915,-0.0722348258470678,"croot","5y"
107,-0.0836360070889863,0.0199089491175227,0.194039754512443,2.68608928596803,15.7541172124379,-11.9565727107946,0.715812606549386,-0.0834289016775704,"croot","5y"
108,-0.0815079182298981,0.019954581791115,0.194514205285159,2.67068725554405,16.4641556017622,-12.2687466655625,0.724598552261422,-0.0803983259516407,"croot","5y"
109,-0.0782078869474353,0.0199623580452718,0.248442631184832,2.68726001112566,25.9835560123254,-12.7864341952125,0.733008586146747,-0.0775302589627641,"croot","5y"
110,-0.0681297950172206,0.0205488745906909,0.208248142280976,2.70883393318969,-238.157931249837,-14.677865972549,0.77453975403275,-0.0638157227240062,"croot","5y"
111,-0.031210936630053,0.0204857170255806,0.266471563599745,2.75821202280555,-26.5216872002324,-32.0400509556352,0.884407386004412,-0.0307155939910435,"croot","5y"
112,-0.0669906097877445,0.0213557318848359,0.320394353172784,2.7300547304634,-717.163595900229,-14.927465254734,0.781079960179171,-0.0617209754393903,"croot","5y"
113,-0.136545719377657,0.0217690589037589,0.317753077812543,2.74093947434219,-23.8007442928208,-7.32355437107631,0.593347278169317,-0.129813107486766,"croot","5y"
114,-0.0911430517818604,0.0221117867561462,0.337556417576552,2.69961126404416,-13.8015913794705,-10.9717634032419,0.702857972872689,-0.0879630222338371,"croot","5y"
115,-0.0665964978789924,0.0221323212357209,0.377385671695249,2.71192287200509,-11.4645843946302,-15.0158046120838,0.766894168212546,-0.0662863174134719,"croot","5y"
116,-0.109366446513802,0.0226719204971807,0.38594230808235,2.68773253345508,-28.7228655285688,-9.14357220039881,0.664570613868886,-0.101845303512947,"croot","5y"
117,-0.0646029988156372,0.0225573463100769,0.335814517140097,2.68433207627371,-129.388488329017,-15.4791575984542,0.773686899839022,-0.0640901423660883,"croot","5y"
118,-0.0528541437947895,0.0225777125693973,0.334332856355089,2.67623550217761,-148.675471358097,-18.9199924206999,0.81155828480388,-0.0521782399449261,"croot","5y"
119,-0.0589851799378919,0.0225897677146384,0.340791756817728,2.67395427101192,-109.186670380131,-16.9534110271927,0.789948989047267,-0.0589073196447973,"croot","5y"
120,-0.0745714931933658,0.0223629994312341,0.354502009802008,2.7215684922226,2139.01630363424,-13.40995006506,0.743446868795842,-0.0740141603072746,"croot","5y"
121,-0.036876199266654,0.0241807781938849,0.106442043378921,3.59370435650069,-28.0902328080473,-27.1177621307701,0.882372058306111,-0.0312913194397283,"croot","5y"
122,-0.0777174485222229,0.0243486106349732,0.131444941445096,3.51493017605999,-45.7469005292181,-12.8671233939706,0.735571216080711,-0.0766626081857374,"croot","5y"
123,-0.0822861152050822,0.0243881790536339,0.0980008968226959,3.48793666925606,-29.807719299376,-12.1527185662817,0.720109219718796,-0.0819424231807164,"croot","5y"
124,-0.0878399059151727,0.0243709056768225,0.138717660576093,3.50411211660276,-52.8701270315617,-11.3843473485241,0.703937421876386,-0.0875821753423753,"croot","5y"
125,-0.0857698173734179,0.0243869214824092,0.164677803768847,3.50068913885422,-101.193753093501,-11.6591130845747,0.709607312785238,-0.0855908703817784,"croot","5y"
126,-0.0924799943857523,0.024594180356021,0.139496102399841,3.39636963942886,-43.4288965957199,-10.8131494453687,0.694572538915779,-0.0909049970542406,"croot","5y"
127,-0.0953793585579489,0.0246477374050827,0.175893070744084,3.37777072534765,-108.050261086429,-10.484448785556,0.683635980315256,-0.0948400140748648,"croot","5y"
128,-0.0801245065810665,0.0244766467147141,0.178824006333156,3.43969668507502,-60.7525627009778,-12.4805760767867,0.727253335143166,-0.0794895309173464,"croot","5y"
129,-0.0733392576937253,0.0248079965763273,0.211618922696701,3.34706021583519,75.4610754218694,-13.6352620880912,0.752215484909284,-0.0710970128947629,"croot","5y"
130,-0.0982699949262832,0.024644780817711,0.222010043602099,3.42242821238958,47.3740633507159,-10.1760461140773,0.675592812783836,-0.0977724241214795,"croot","5y"
131,-0.0660467856531751,0.0246782071062743,0.219929027178373,3.40659913117336,51.2162924032178,-15.1407822517087,0.770151390649605,-0.0652308794638347,"croot","5y"
132,-0.0670008368041782,0.0238952661437516,0.286020739849083,3.54047697966322,-89.1534162017016,-14.9251867244983,0.764696726786652,-0.0670008046392393,"croot","5y"
133,-0.0661104206208228,0.0241771562354577,0.304950278363094,3.43777577862223,119.655948632019,-15.1262084042017,0.772116216617129,-0.0645963018090666,"croot","5y"
134,-0.0673081081515582,0.0240770458199889,0.271426454344826,3.47258220788895,-158.519251545004,-14.8570510665415,0.763893562905952,-0.0672624445107929,"croot","5y"
135,-0.06337947693105,0.0242179312507056,0.245479979238701,3.39131977452204,-59.0243998149531,-15.7779781156587,0.778250871723629,-0.0626250053971206,"croot","5y"
136,-0.0727889213780126,0.0242197419096427,0.245882500505542,3.3905355139185,-59.6688521672145,-13.738354423563,0.747670216347961,-0.0726050213441168,"croot","5y"
137,-0.0664630550861718,0.0241187926246683,0.214592083814817,3.42977180500223,-32.8875917457923,-15.045952953915,0.766419158247005,-0.0664405968127515,"croot","5y"
138,-0.0643501021436491,0.024050935260051,0.255014023146879,3.47917998494359,-62.359635365854,-15.5399908731721,0.773133492236804,-0.0642683668387246,"croot","5y"
139,-0.0639744371113164,0.0241117332048037,0.264682374741238,3.45227383380269,-91.9595919306717,-15.631243433373,0.775324601895176,-0.0635634434451005,"croot","5y"
140,-0.0532468553344895,0.0240892464360393,0.260959352210265,3.46225820406053,-78.0683700037909,-18.7804517979162,0.808529210788048,-0.053110914162681,"croot","5y"
141,-0.0340347621263365,0.0247691219033767,0.223590751052992,3.40705418630359,33.6071457174938,-29.3817243760369,0.880196198369991,-0.0319082434998809,"croot","5y"
142,0.0412577065812739,0.0255779125357793,0.138031256929943,3.30100301044274,18.8597792708282,24.2378959681167,1.16693849706222,0.0385996741583239,"croot","5y"
143,0.0493728934311915,0.0254164618821034,0.187140273321997,3.38419985571302,13.5202682643904,20.2540286887105,1.2178578256062,0.0492633978200684,"croot","5y"
144,0.0462068580019836,0.0255558411160302,0.162516108703985,3.31228795541445,15.8414998031455,21.6418091002221,1.20056138231929,0.0456930479687341,"croot","5y"
145,0.0858330616598261,0.0259879005860832,0.127626526616466,3.1994101343811,41.4164468102777,11.6505223122904,1.38967309876513,0.0821352549639444,"croot","5y"
146,0.137161980011407,0.0265185611245129,0.18179059828478,3.16279385478235,87.3393348353731,7.29065007604026,1.67893564899268,0.128912052916617,"croot","5y"
147,0.154638323664978,0.0266614497209266,0.15070449848372,3.09506488887573,-983.021494564653,6.46670227857932,1.85227249862374,0.153009362810393,"croot","5y"
