"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","frequency"
68,0.297931487073181,0.0993637602109775,0.121076669670609,1.97884950497796,-37.6313323213099,3.35647638262004,3.37195506010666,0.295150965841347,"regularclimate"
69,0.309224540198167,0.0995298387163025,0.123865358149428,1.97026488516858,-41.2976275591591,3.23389598820051,3.54208173317859,0.306364466102739,"regularclimate"
70,0.327360729166441,0.100718072980272,0.157243124507474,1.93426790478604,-3756.10067270762,3.05473415380733,3.7514593719299,0.319342477115595,"regularclimate"
71,0.324907644905583,0.0999145943133556,0.132043781363799,1.97060149685797,-65.1472841917432,3.07779769322016,3.84556463020899,0.324905242704557,"regularclimate"
72,0.324496549267091,0.100180586326618,0.155202645849657,1.95691425135268,-160.785588363951,3.0816968693769,3.80962467466724,0.322799573773305,"regularclimate"
73,0.303595351308195,0.0985319338527993,0.190510458500374,2.02763048763459,49.6668341916784,3.29385807684799,3.4945321540382,0.303293713913052,"regularclimate"
74,0.292548431091521,0.0970080566527003,0.226292853480844,2.10865692543522,22.4057799011648,3.41823743941788,3.33209419244435,0.292429627187402,"regularclimate"
75,0.282752208903842,0.0963288558415626,0.259459591209769,2.16883993963523,16.9991809971056,3.53666556267322,3.19456444048234,0.282746344461036,"regularclimate"
76,0.305440263124069,0.0965367430949466,0.258013699721772,2.15695636157142,17.6685960763554,3.2739626065402,3.44639455481004,0.300135648208935,"regularclimate"
77,0.32611209893968,0.0957748440988536,0.211167527708406,2.15775127442968,38.8081881252407,3.06643023442367,3.81346535328053,0.323025690911582,"regularclimate"
78,0.338526894251789,0.0966249530303442,0.187065941172543,2.09525406127552,79.4054184059345,2.95397505184986,3.97689359000843,0.332409647965499,"regularclimate"
79,0.314561408107246,0.0964538804905542,0.179129165908912,2.10569987689301,113.300271817171,3.17902951292442,3.6641648897775,0.314035895274974,"regularclimate"
80,0.31866561844143,0.0945772991531306,0.178256068849746,2.14930001805502,-61.1407692379329,3.13808563625698,3.739795737545,0.318641766239789,"regularclimate"
81,0.325788549824007,0.0945351874835652,0.173369802641954,2.15173854920944,-55.0405802734375,3.06947558635872,3.85796179261588,0.325626282203304,"regularclimate"
82,0.361599481830648,0.0929343635622565,0.208824800662649,2.23751805564956,118.421200534563,2.76549068858551,4.53214148751499,0.361216862102313,"regularclimate"
83,0.357312698246934,0.0934275361074376,0.20067780825618,2.22312582133388,77.4659123196792,2.79866907867045,4.27223177013101,0.348279408060554,"regularclimate"
84,0.404715254797906,0.0938957906082194,0.194275060431779,2.20778868442027,57.888996569562,2.47087301045608,5.30917590921398,0.395203883714876,"regularclimate"
85,0.411818167434881,0.0918562259075654,0.219625035627277,2.25543892223551,17.6948657752873,2.42825615545027,5.65633934389726,0.408521393978436,"regularclimate"
86,0.395576281779041,0.0916015562260894,0.23425998571063,2.2827200536452,16.0479591583917,2.52795742834394,5.30544261187253,0.395055049188967,"regularclimate"
87,0.406562912163478,0.0908211029635879,0.291928277411393,2.35711326155331,10.9881918364325,2.45964393229725,5.53727891268622,0.404067221569353,"regularclimate"
88,0.399456563607743,0.0907759662614936,0.276109159502802,2.35543666596027,11.6866745782069,2.50340109815288,5.4158228152897,0.399403455966957,"regularclimate"
89,0.383696120860235,0.092953245240607,0.264848921806133,2.3331117797442,25.4122627332474,2.60622911109456,4.52467727909585,0.360857604582547,"regularclimate"
90,0.387013023220506,0.0916496736429274,0.236207694439632,2.34945992561518,150.886683150274,2.58389237571015,5.04272003028508,0.384255450267504,"regularclimate"
91,0.385650481310695,0.0915991963562233,0.208860745223978,2.34583452158187,-343.348630942302,2.59302152716455,5.06632584679663,0.385252941215334,"regularclimate"
92,0.386771395175293,0.0917915214161299,0.165993616256608,2.31706783991892,-54.2603732146999,2.58550661314232,5.04402578009878,0.384310771297071,"regularclimate"
93,0.372935802713552,0.0917317143770999,0.158369949661912,2.32112868047463,-47.1061349005143,2.68142664963731,4.78146590350384,0.372831014065512,"regularclimate"
94,0.41411849803869,0.0898724377270406,0.253588677955998,2.20332814521718,-30.5606747378387,2.41476776511097,5.44008264422102,0.400344957563355,"regularclimate"
95,0.439993615916325,0.0918531746053979,0.248063883299792,2.17804513314849,-354.064714944713,2.27276024884455,6.00845135368133,0.421061183436552,"regularclimate"
96,0.439524022188325,0.0921967847197305,0.270010247065354,2.15988153447617,139.779722771824,2.27518849827854,6.47252640910189,0.436294587615018,"regularclimate"
97,0.414768124547074,0.0913306146071323,0.29900294180989,2.23377699546773,46.4816843484374,2.410985658775,5.8230314854359,0.414571652845923,"regularclimate"
98,0.419978702472013,0.0900244914581827,0.345604449426331,2.30601799848959,16.4704472950575,2.38107312136058,5.82180265739233,0.414527817150982,"regularclimate"
99,0.427583266561375,0.0900166573985235,0.377139925014519,2.32266492876137,13.960189271609,2.33872575987831,6.17739000170891,0.426766717041302,"regularclimate"
100,0.40441873003006,0.089815029978124,0.324503506803939,2.28142179022507,27.02952934843,2.47268468482079,5.3567056083185,0.397087872969376,"regularclimate"
101,0.451355955309467,0.0903461371555263,0.28976694316765,2.2279739688853,-137.657347874372,2.21554626284782,6.39890589374334,0.43396797481504,"regularclimate"
102,0.457772185297882,0.0901235618327477,0.300906525612485,2.25195115747936,-343.738103593749,2.1844927064524,7.16162890233974,0.456620213004319,"regularclimate"
103,0.45595847236651,0.0913794181315388,0.258853339437673,2.19512299739614,-23.3438301556926,2.1931821878642,6.49043490837687,0.436855686312493,"regularclimate"
104,0.481300770743158,0.0909815232631533,0.20499357950716,2.18729298361491,-13.7492222754884,2.0777028851542,7.9088181873662,0.476113262685442,"regularclimate"
105,0.492065137814137,0.0905826264808426,0.23893186676585,2.2319796911442,-16.5360043796705,2.03225126746882,8.59105963439882,0.492023144584157,"regularclimate"
106,0.489793419406252,0.0901483031559286,0.185790560207859,2.23282498103747,-11.2656952242298,2.04167708339618,8.30203399351045,0.485481163353859,"regularclimate"
107,0.479945341009339,0.0899707516572984,0.17748371035042,2.24552751915039,-10.7509209123603,2.08357059555359,8.03212729224971,0.479111862810841,"regularclimate"
108,0.485898024818763,0.0898469588904794,0.148583840193425,2.25027647403312,-9.65664713702844,2.05804499899541,8.30511171410893,0.485552307527749,"regularclimate"
109,0.469093739216751,0.089343915015488,0.178163646879366,2.30074756367075,-10.8731758286174,2.13177008431131,7.6285036196113,0.469076592742085,"regularclimate"
110,0.464260875454073,0.0893131997963308,0.180782650924215,2.33615785736236,-23.9068398053621,2.15396138867387,6.75202163041816,0.444842956710527,"regularclimate"
111,0.3977260279173,0.0912282448633686,0.215957609905121,2.31591563567366,-17.9161180421978,2.51429358354171,4.87175383265437,0.376861278177001,"regularclimate"
112,0.391385191666172,0.091469509925068,0.200577306911356,2.28929275559715,-16.2695738840864,2.55502768447341,5.15564570484088,0.388977769384633,"regularclimate"
113,0.39642874400192,0.0906673197580887,0.237928573869631,2.36493480723763,-22.1807543655799,2.5225214244181,5.33965173525539,0.396414196516088,"regularclimate"
114,0.395694594550597,0.0910590854091352,0.204403124785032,2.31868960418647,-17.473226780061,2.52720156851203,5.23733413752537,0.39231761332086,"regularclimate"
115,0.389628675539572,0.0910536831323865,0.202150961193387,2.31861418253962,-17.2426549822296,2.56654620868232,5.17107535438479,0.389613427660064,"regularclimate"
116,0.442979510726751,0.0897285609481697,0.176964265157301,2.37072823711178,-11.7291177306944,2.2574407524163,6.66610702534267,0.442261817649227,"regularclimate"
117,0.455135189099153,0.0873586283737173,0.153615923526822,2.43544699086983,-15.608726745055,2.197149383196,7.07604977840913,0.454228806103646,"regularclimate"
118,0.453125094260988,0.0875145261275325,0.198397081969336,2.43298917795929,-21.4516433633687,2.20689609263624,6.92707418700876,0.449980217103345,"regularclimate"
119,0.468246147865148,0.0892873368516345,0.186526764675428,2.36861042819471,-41.9296770372462,2.1356288878387,6.92565354769688,0.449939165961673,"regularclimate"
120,0.461648877393012,0.0900508153739493,0.232217819685943,2.34676163877442,229.051545038155,2.16614844954703,6.96712094851789,0.451133202747748,"regularclimate"
121,0.436507593905464,0.0870335024827542,0.213612307708716,2.34636486303843,21.8989763505755,2.29091088897888,6.4204015425588,0.434650644623218,"regularclimate"
122,0.430786493274213,0.0856919812613815,0.247044572732178,2.39645665841184,11.292174267605,2.32133554698861,6.08805496176399,0.42377346995339,"regularclimate"
123,0.461080844602676,0.0854429873665989,0.304850201986511,2.4466023541403,8.12833789490091,2.16881705606687,7.04381261489941,0.45331877829137,"regularclimate"
124,0.447695788223231,0.0852995253989025,0.295278459137058,2.45669187845563,8.41120060223925,2.23365961062242,6.83584130730208,0.447322845796201,"regularclimate"
125,0.417693050331475,0.085766101336996,0.266663626188899,2.40549015257899,13.7342129158855,2.39410255738374,5.45531008638684,0.400933355447953,"regularclimate"
