"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","frequency"
68,0.322470304782518,0.119541412553075,0.117769228143067,2.41801677561907,-31.9839893674096,3.10106073386951,3.78977529726108,0.321626727960045,"1"
69,0.324379519544013,0.119367568625631,0.134193727759537,2.43443315035395,-27.02227083526,3.08280868473361,3.83624298887969,0.324361301256451,"1"
70,0.328421021533052,0.119453505749827,0.138664311091813,2.42889142196771,-25.7509136079581,3.04487208319386,3.88958028162225,0.327453150156171,"1"
71,0.337172689920895,0.11952050819981,0.195864358753661,2.44237954705493,-15.5360871086182,2.96583925653828,3.99274811027529,0.333296070457835,"1"
72,0.337159051594761,0.119606723044517,0.208131686139107,2.43902567609829,-14.5620268360158,2.96595922686935,4.05393205296134,0.336678795592205,"1"
73,0.321693508704215,0.118271474815667,0.179301632178381,2.49700107837465,-20.8254629930828,3.10854889185676,3.78779549166084,0.321509356207031,"1"
74,0.316417950595744,0.117330030359757,0.133048590127157,2.53390665182842,-43.8246746311797,3.16037695749317,3.67993979697806,0.315005595774161,"1"
75,0.311110365589087,0.116859352923889,0.0987041615271395,2.56330533374144,-113.13042338664,3.21429341676386,3.61440014392911,0.310944912496533,"1"
76,0.323394415071594,0.116941458428162,0.0996813769233542,2.5580929353908,-102.526997014947,3.09219934975876,3.76983365951172,0.320441239026223,"1"
77,0.332102222183708,0.115862385779109,0.142875930847901,2.63853692637424,-32.5823647187205,3.01112107418189,3.96562286771029,0.331776998445752,"1"
78,0.332893942791305,0.115849854531431,0.137873329377321,2.63872555108857,-34.4641430930167,3.00395973448791,3.98554192334761,0.332893683351079,"1"
79,0.322204611905813,0.115609862822136,0.171058451542367,2.66639538693301,-24.551212995343,3.10361789697883,3.79578816810569,0.321982762663702,"1"
80,0.326178471565166,0.113811768205009,0.201396799082253,2.78695517759393,-15.6524030349221,3.06580625999473,3.8672111498867,0.326162490181318,"1"
81,0.331111481285801,0.11375369356359,0.208735702052957,2.79456272792229,-15.0700937084852,3.02013085175033,3.95243969199095,0.331034337646944,"1"
82,0.349279362974665,0.112858110101965,0.198587783121977,2.85432370011745,-17.9254836684059,2.86303774572715,4.28024572284983,0.348691996502029,"1"
83,0.341380773867071,0.112462293381555,0.211217954203411,2.89356679703412,-16.215122528779,2.92928037121793,4.12401576453686,0.340481137331991,"1"
84,0.367340032778635,0.112130636347323,0.224819907315652,2.92899818287218,-14.8472388098255,2.72227340003156,4.64749611382509,0.366681822979747,"1"
85,0.384638119324709,0.109359370311435,0.259193025184261,2.89934066416451,-44.3275373068881,2.59984632244889,4.91442736928712,0.378735427125342,"1"
86,0.404606338104217,0.112304873154899,0.244493746235295,2.77239040384927,84.7017071551582,2.47153814911922,5.01586126360295,0.383113722921121,"1"
