timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,csto,3y,,,,,,,
2,NA,csto,3y,,,,,,,
3,NA,csto,3y,,,,,,,
4,NA,csto,3y,,,,,,,
5,NA,csto,3y,,,,,,,
6,NA,csto,3y,,,,,,,
7,NA,csto,3y,,,,,,,
8,NA,csto,3y,,,,,,,
9,NA,csto,3y,,,,,,,
10,NA,csto,3y,,,,,,,
11,NA,csto,3y,,,,,,,
12,NA,csto,3y,,,,,,,
13,NA,csto,3y,,,,,,,
14,NA,csto,3y,,,,,,,
15,NA,csto,3y,,,,,,,
16,NA,csto,3y,,,,,,,
17,NA,csto,3y,,,,,,,
18,NA,csto,3y,,,,,,,
19,NA,csto,3y,,,,,,,
20,NA,csto,3y,,,,,,,
21,NA,csto,3y,,,,,,,
22,NA,csto,3y,,,,,,,
23,NA,csto,3y,,,,,,,
24,NA,csto,3y,,,,,,,
25,NA,csto,3y,,,,,,,
26,NA,csto,3y,,,,,,,
27,NA,csto,3y,,,,,,,
28,NA,csto,3y,,,,,,,
29,NA,csto,3y,,,,,,,
30,NA,csto,3y,,,,,,,
31,NA,csto,3y,,,,,,,
32,NA,csto,3y,,,,,,,
33,NA,csto,3y,,,,,,,
34,NA,csto,3y,,,,,,,
35,NA,csto,3y,,,,,,,
36,NA,csto,3y,,,,,,,
37,NA,csto,3y,,,,,,,
38,NA,csto,3y,,,,,,,
39,NA,csto,3y,,,,,,,
40,NA,csto,3y,,,,,,,
41,NA,csto,3y,,,,,,,
42,NA,csto,3y,,,,,,,
43,NA,csto,3y,,,,,,,
44,NA,csto,3y,,,,,,,
45,NA,csto,3y,,,,,,,
46,NA,csto,3y,,,,,,,
47,NA,csto,3y,,,,,,,
48,NA,csto,3y,,,,,,,
49,NA,csto,3y,,,,,,,
50,NA,csto,3y,,,,,,,
51,NA,csto,3y,,,,,,,
52,NA,csto,3y,,,,,,,
53,NA,csto,3y,,,,,,,
54,NA,csto,3y,,,,,,,
55,NA,csto,3y,,,,,,,
56,NA,csto,3y,,,,,,,
57,NA,csto,3y,,,,,,,
58,NA,csto,3y,,,,,,,
59,NA,csto,3y,,,,,,,
60,NA,csto,3y,,,,,,,
61,NA,csto,3y,,,,,,,
62,NA,csto,3y,,,,,,,
63,NA,csto,3y,,,,,,,
64,NA,csto,3y,,,,,,,
65,NA,csto,3y,,,,,,,
66,NA,csto,3y,,,,,,,
67,NA,csto,3y,,,,,,,
68,0.33825954848224,csto,3y,2.13905842935511,0.238183354148136,1.86008203342032,-57.0421749648716,2.95630974642688,4.07780926492302,0.33798279777636
69,0.332208376563407,csto,3y,2.13917343852581,0.269353685185202,1.8707782061099,-35.2701569097927,3.01015889588544,3.96139065512726,0.331538894613002
70,0.341811401487004,csto,3y,2.12827144806867,0.32143924209064,1.92252183024609,-20.4899440628695,2.92558994711597,4.1311380221179,0.340863321624296
71,0.341997685577438,csto,3y,2.13158615994406,0.28826596270014,1.89782353067458,-26.6954014699749,2.92399639579892,4.1272061266099,0.340652429212034
72,0.372297838312535,csto,3y,2.12247904683957,0.29235863962435,1.91866536914958,-23.8343047882855,2.68602150507392,4.68561517527627,0.368452609470806
73,0.360152147480832,csto,3y,2.10299660509888,0.268099707102271,1.94688464681057,-40.3365838074667,2.77660429625294,4.50958343354032,0.360128988759166
74,0.343443418077616,csto,3y,2.10348375480655,0.209113646640536,1.91812652065318,237.576252294401,2.91168776969837,4.08784952236118,0.33852846603918
75,0.341853548992879,csto,3y,2.08068122951061,0.172476272229108,1.90050082075671,24.3016644389281,2.92522924786377,4.06581885448429,0.33732908439141
76,0.336467547409634,csto,3y,2.0684488335554,0.164600289216424,1.92589762027315,20.2151713590196,2.97205483173254,4.03132816148835,0.335436051191055
77,0.342957894015863,csto,3y,2.0917642652441,0.187058678592067,1.88779183391608,32.8265067961785,2.91580983394349,4.03182277032117,0.335463331278405
78,0.360438101924381,csto,3y,2.07372458245898,0.2370782243774,1.94783855253341,122.080490886355,2.77440147049103,4.50050966163785,0.359689592123516
79,0.37484548470177,csto,3y,2.06779094703969,0.20527945403074,1.95629440181906,48.0685271152696,2.66776589504769,4.82149306853165,0.374628777542716
80,0.36159640475125,csto,3y,2.03660688420189,0.223416755219705,2.02634195491383,310.560746529256,2.76551422210053,4.53305062267691,0.361260571765804
81,0.390287882137007,csto,3y,2.02119820293167,0.280929092009914,2.08811875419394,-42.4533871565604,2.56221124397851,5.13380933154344,0.388074285615456
82,0.398607567225591,csto,3y,1.99920163671581,0.288431501615163,2.12111435400016,-81.481768060624,2.50873310549584,5.34830912495926,0.396756509087903
83,0.403796017782714,csto,3y,1.99831462844293,0.280422490761882,2.12155138698002,-106.099262394684,2.47649792459842,5.5295975917838,0.403775915297383
84,0.447041048901764,csto,3y,1.96433396041495,0.272356808445859,2.16946224272594,-41.85922136612,2.23693104348399,6.70892255625875,0.443553164066042
85,0.44635965912038,csto,3y,1.97446579950412,0.216042480086467,2.12106938689935,87.8070659845399,2.24034582778079,6.42294427348697,0.434731214352818
86,0.451025763994419,csto,3y,1.97070302677433,0.160722875409823,2.10153299220919,22.1997840497703,2.2171682414408,6.70074165576692,0.443307199877372
87,0.457088950017767,csto,3y,1.97603751473425,0.101958470049076,2.07408743745464,13.8379391143786,2.18775798443854,6.93077226940207,0.450087029567543
88,0.453790966268162,csto,3y,1.97102800106125,0.0838296451742,2.0906620411457,12.5447438457808,2.20365779474125,7.05803671569429,0.453720939653103
89,0.455594909807571,csto,3y,1.98983535916588,0.122548451746679,2.04969322504954,17.5171418514964,2.19493233676023,6.80788358464477,0.44649983167872
90,0.453352169849233,csto,3y,1.99366526226566,0.146951919049343,2.03994449575909,20.8492725948284,2.20579069982738,6.98271979024356,0.451580118252208
91,0.46767899336793,csto,3y,1.9625601397857,0.181301039450098,2.11703084397917,41.610998710546,2.13821876582189,7.56460180693343,0.467427814964386
92,0.47011459015589,csto,3y,1.9798124342984,0.206094612422251,2.07712158511064,130.117627762843,2.1271409586935,7.36167426645951,0.462076168304005
93,0.456833396182512,csto,3y,1.98564337692605,0.260032950161611,2.08478572047494,-58.0694756495756,2.18898182216189,6.95147180825162,0.45068361521231
94,0.425470536001846,csto,3y,1.91334521983169,0.207082037700018,2.03769330451678,-20.7691386091818,2.35033901382929,6.12771819636004,0.425108936402417
95,0.47765381884124,csto,3y,1.91210706489198,0.205406407966287,2.03607935562063,-20.5910512444507,2.09356642939847,7.2258385288262,0.458391602345412
96,0.50196417774738,csto,3y,1.9227495228862,0.152195115518885,2.00026518079399,-84.4980566403916,1.99217403219411,8.40702413012677,0.487889808416935
97,0.504888439475983,csto,3y,1.93253710943041,0.122228806687315,1.9604186639159,4742.03459208138,1.98063556582497,8.95399018052886,0.499860830300583
98,0.526732757308694,csto,3y,1.93965454749192,0.0725871848423708,1.94202825994648,26.095721979049,1.89849593769226,9.55196152972978,0.511947180359851
99,0.537963197794041,csto,3y,1.96589408422324,0.043255927643552,1.88382930792573,17.0366188267291,1.85886321610953,10.1912871633968,0.523863623907275
100,0.51074402850318,csto,3y,1.9807473001861,0.0275507124177979,1.88603043266992,18.9200537282012,1.95792793296217,8.61651090881228,0.492586106833182
101,0.509479722891737,csto,3y,1.98733105852161,0.0715557816282373,1.86978093247947,28.3303624708349,1.96278665287038,9.2010915301111,0.504974095538857
102,0.516406418803951,csto,3y,2.00355033979719,0.114909841458643,1.84123430195491,78.6995881162877,1.9364592762346,9.30248728085759,0.507022918392565
103,0.519014766511152,csto,3y,2.01272672983314,0.1601686746061,1.82777467598045,-145.040959509277,1.92672745463883,9.60434935202836,0.512960809866327
