timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,cheart,7y,,,,,,,
2,NA,cheart,7y,,,,,,,
3,NA,cheart,7y,,,,,,,
4,NA,cheart,7y,,,,,,,
5,NA,cheart,7y,,,,,,,
6,NA,cheart,7y,,,,,,,
7,NA,cheart,7y,,,,,,,
8,NA,cheart,7y,,,,,,,
9,NA,cheart,7y,,,,,,,
10,NA,cheart,7y,,,,,,,
11,NA,cheart,7y,,,,,,,
12,NA,cheart,7y,,,,,,,
13,NA,cheart,7y,,,,,,,
14,NA,cheart,7y,,,,,,,
15,NA,cheart,7y,,,,,,,
16,NA,cheart,7y,,,,,,,
17,NA,cheart,7y,,,,,,,
18,NA,cheart,7y,,,,,,,
19,NA,cheart,7y,,,,,,,
20,NA,cheart,7y,,,,,,,
21,NA,cheart,7y,,,,,,,
22,NA,cheart,7y,,,,,,,
23,NA,cheart,7y,,,,,,,
24,NA,cheart,7y,,,,,,,
25,NA,cheart,7y,,,,,,,
26,NA,cheart,7y,,,,,,,
27,NA,cheart,7y,,,,,,,
28,NA,cheart,7y,,,,,,,
29,NA,cheart,7y,,,,,,,
30,NA,cheart,7y,,,,,,,
31,NA,cheart,7y,,,,,,,
32,NA,cheart,7y,,,,,,,
33,NA,cheart,7y,,,,,,,
34,NA,cheart,7y,,,,,,,
35,NA,cheart,7y,,,,,,,
36,NA,cheart,7y,,,,,,,
37,NA,cheart,7y,,,,,,,
38,NA,cheart,7y,,,,,,,
39,NA,cheart,7y,,,,,,,
40,NA,cheart,7y,,,,,,,
41,NA,cheart,7y,,,,,,,
42,NA,cheart,7y,,,,,,,
43,NA,cheart,7y,,,,,,,
44,NA,cheart,7y,,,,,,,
45,NA,cheart,7y,,,,,,,
46,NA,cheart,7y,,,,,,,
47,NA,cheart,7y,,,,,,,
48,NA,cheart,7y,,,,,,,
49,NA,cheart,7y,,,,,,,
50,NA,cheart,7y,,,,,,,
51,NA,cheart,7y,,,,,,,
52,NA,cheart,7y,,,,,,,
53,NA,cheart,7y,,,,,,,
54,NA,cheart,7y,,,,,,,
55,NA,cheart,7y,,,,,,,
56,NA,cheart,7y,,,,,,,
57,NA,cheart,7y,,,,,,,
58,NA,cheart,7y,,,,,,,
59,NA,cheart,7y,,,,,,,
60,NA,cheart,7y,,,,,,,
61,NA,cheart,7y,,,,,,,
62,NA,cheart,7y,,,,,,,
63,NA,cheart,7y,,,,,,,
64,NA,cheart,7y,,,,,,,
65,NA,cheart,7y,,,,,,,
66,NA,cheart,7y,,,,,,,
