timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
89,-0.0208079238833859,ar,5y,0.06972757614325,0.152960137096688,2.19161667035525,-26.6078920556573,-48.0586148625069,0.920855752014407,-0.0206209246939255
90,-0.0256575394125415,ar,5y,0.0703481460245394,0.150455542631857,2.14899131231699,-34.9418573284848,-38.9748987196798,0.904798289555785,-0.025018675648419
91,-0.0279599298286073,ar,5y,0.070393684159999,0.150181617719248,2.14638857688054,-34.1931676997958,-35.7654688738469,0.895735683769045,-0.0275348466754546
92,-0.0453086918466456,ar,5y,0.0708066787195808,0.157627138390076,2.13527449707528,-40.4691111513551,-22.0708203932406,0.839036841838146,-0.0438691165762441
93,-0.0109730564143,ar,5y,0.0725214431763359,0.142848176819257,2.07992161478795,145.380708433178,-91.1323119324169,0.95906843555646,-0.0104534570843817
94,-0.0683481267973671,ar,5y,0.0719497051442128,0.158405247028341,2.08919592609931,76.2620979728479,-14.6309788849769,0.764112732768317,-0.0671910210538816
95,-0.0159984019486898,ar,5y,0.0719987509898341,0.157002104555689,2.08843100218362,79.4719586101274,-62.5062430114711,0.939566933797596,-0.0155910983990371
96,0.0024894368532498,ar,5y,0.0705553661056659,0.177779911842985,2.16563685561561,-75.0296974888259,401.697274905587,1.01000050111842,0.0024890763258455
97,0.0063375137403755,ar,5y,0.0703478889699862,0.162142824370309,2.18372087312085,-157.876545903229,157.790584914888,1.02564766530187,0.0063345113381535
98,0.014006558263087,ar,5y,0.0706302240685916,0.203940052123064,2.16846000526557,-41.9199376817028,71.3951265697733,1.05701334688256,0.0138687816069901
99,0.0170174078496105,ar,5y,0.071024174537629,0.146632002894969,2.1265538451904,107.449881225406,58.7633562548065,1.06864928565595,0.0166067853986064
100,0.0245914193462717,ar,5y,0.0702557713945792,0.157534213578285,2.18626763196656,-347.487124960678,40.664590600445,1.10296714152963,0.0245102321651443
101,0.0260031080502814,ar,5y,0.0703345617924289,0.143231252244029,2.17390461425289,503.190262920228,38.4569413035677,1.10931174866509,0.0259441477421809
102,0.0435102368796732,ar,5y,0.069561106329045,0.137999948245624,2.21388891631809,-130.662876535295,22.9830971218447,1.18804950704598,0.0430773991530357
103,0.0440320148470051,ar,5y,0.0695564069275922,0.0947139222729016,2.20694934819109,121.218924224005,22.7107481561911,1.19172365846534,0.0438483997737695
104,0.0491008052478622,ar,5y,0.0693992044316419,0.0496300962061411,2.21851807360562,38.8626275653666,20.3662647680007,1.21631820745934,0.0489476988444728
105,0.0607986006938649,ar,5y,0.0707364157185755,0.0417480829228885,2.14753023575335,21.1767211716172,16.4477469643624,1.2640295254924,0.058545433396152
106,0.0758562251703946,ar,5y,0.0713255516474044,0.0094516908018649,2.10679304988324,13.5535393060524,13.1828336798162,1.34611325738389,0.0742162113125605
107,0.0766334978917933,ar,5y,0.0708040329306945,0.0633574556489887,2.13756835354185,9.42159914979866,13.0491237841186,1.35488758256816,0.0758325466994
108,0.0786230794906833,ar,5y,0.0706184182377726,0.071174361145149,2.15676696264914,9.0482094385921,12.7189116284678,1.3685928607089,0.0783356218958545
109,0.0772379794166237,ar,5y,0.0707051968310995,0.016202575502063,2.145207094154,11.4275019545032,12.9469984527427,1.35833390270995,0.0764644328955747
110,0.0959954065774619,ar,5y,0.073826648765399,0.108341516879553,2.34381815816325,26.8984919333935,10.4171651087604,1.41994938798968,0.0874887895415137
111,0.0843963593189266,ar,5y,0.0731841355265836,0.0820498955431458,2.39988144084208,46.2927391235149,11.8488523446975,1.40237631953712,0.0843961236612944
112,0.079985271766187,ar,5y,0.0757070264813232,0.0120969311054124,2.4017167960565,20.8157614697609,12.5023017102849,1.34888146794447,0.0747273252839448
113,-0.0012399392143836,ar,5y,0.0766071853373581,0.0111665232867525,2.39837843784879,260.428769613121,-806.491147630266,0.995274460655453,-0.0011848340381809
114,0.0372026649648233,ar,5y,0.0780883313213034,0.0184558554901705,2.4038370400021,-25.2375363664845,26.879794792807,1.15134867921121,0.035239712606767
115,0.0555998642127882,ar,5y,0.0777731118824007,0.0567629511530064,2.43988583526491,-18.2770848949101,17.9856554356475,1.24896198054252,0.055555162586946
116,0.0380050136866006,ar,5y,0.0803287345177922,0.113844364206536,2.54943314263732,-410.573115665683,26.3123178495939,1.15022364394945,0.034995453724044
117,0.0850852500169772,ar,5y,0.0810020604853057,0.0621026295193527,2.48562985135478,43.1459901859483,11.7529183942043,1.39636454901044,0.0833288413771824
118,0.10586245946931,ar,5y,0.0812428639447731,0.0623464686218112,2.46856896092644,38.5715079638867,9.44621922646621,1.51680636970101,0.103847078082034
119,0.0950793109528333,ar,5y,0.0813635929352684,0.0771278923463818,2.45611773477643,48.9328985012957,10.5175352027538,1.4623609001291,0.0947911607022818
120,0.10110602445934,ar,5y,0.0814122051285213,0.077263714905778,2.45250440978344,50.5456047784313,9.89060746228973,1.4920402990489,0.0997707376003159
121,0.142257076085231,ar,5y,0.0867775885403395,0.162879248212559,2.8690804248214,-45.1511727131779,7.02952730028607,1.65545274816249,0.125444456758713
122,0.108205930089627,ar,5y,0.0868815196841493,0.17742140993153,2.859424208572,-59.5705606089582,9.24163767338534,1.54215910447341,0.107948145440148
123,0.104136495939552,ar,5y,0.0877970818915854,0.129663423223013,2.76320757548274,-24.5541372973373,9.60278133979532,1.50418526371901,0.101778529234257
124,0.0964418201127241,ar,5y,0.0876812885213705,0.169810586699673,2.78519746369871,-37.8725255296231,10.3689457419112,1.47082362499549,0.0962217420253838
