timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,wue,3y,,,,,,,
2,NA,wue,3y,,,,,,,
3,NA,wue,3y,,,,,,,
4,NA,wue,3y,,,,,,,
5,NA,wue,3y,,,,,,,
6,NA,wue,3y,,,,,,,
7,NA,wue,3y,,,,,,,
8,NA,wue,3y,,,,,,,
9,NA,wue,3y,,,,,,,
10,NA,wue,3y,,,,,,,
11,NA,wue,3y,,,,,,,
12,NA,wue,3y,,,,,,,
13,NA,wue,3y,,,,,,,
14,NA,wue,3y,,,,,,,
15,NA,wue,3y,,,,,,,
16,NA,wue,3y,,,,,,,
17,NA,wue,3y,,,,,,,
18,NA,wue,3y,,,,,,,
19,NA,wue,3y,,,,,,,
20,NA,wue,3y,,,,,,,
21,NA,wue,3y,,,,,,,
22,NA,wue,3y,,,,,,,
23,NA,wue,3y,,,,,,,
24,NA,wue,3y,,,,,,,
25,NA,wue,3y,,,,,,,
26,NA,wue,3y,,,,,,,
27,NA,wue,3y,,,,,,,
28,NA,wue,3y,,,,,,,
29,NA,wue,3y,,,,,,,
30,NA,wue,3y,,,,,,,
31,NA,wue,3y,,,,,,,
32,NA,wue,3y,,,,,,,
33,NA,wue,3y,,,,,,,
34,NA,wue,3y,,,,,,,
35,NA,wue,3y,,,,,,,
36,NA,wue,3y,,,,,,,
37,NA,wue,3y,,,,,,,
38,NA,wue,3y,,,,,,,
39,NA,wue,3y,,,,,,,
40,NA,wue,3y,,,,,,,
41,NA,wue,3y,,,,,,,
42,NA,wue,3y,,,,,,,
43,NA,wue,3y,,,,,,,
44,NA,wue,3y,,,,,,,
45,NA,wue,3y,,,,,,,
46,NA,wue,3y,,,,,,,
47,NA,wue,3y,,,,,,,
48,NA,wue,3y,,,,,,,
49,NA,wue,3y,,,,,,,
50,NA,wue,3y,,,,,,,
51,NA,wue,3y,,,,,,,
52,NA,wue,3y,,,,,,,
53,NA,wue,3y,,,,,,,
54,NA,wue,3y,,,,,,,
55,NA,wue,3y,,,,,,,
56,NA,wue,3y,,,,,,,
57,NA,wue,3y,,,,,,,
58,NA,wue,3y,,,,,,,
59,NA,wue,3y,,,,,,,
60,NA,wue,3y,,,,,,,
61,NA,wue,3y,,,,,,,
62,NA,wue,3y,,,,,,,
63,NA,wue,3y,,,,,,,
64,NA,wue,3y,,,,,,,
65,NA,wue,3y,,,,,,,
66,NA,wue,3y,,,,,,,
67,NA,wue,3y,,,,,,,
68,0.549150952362164,wue,3y,0.0016805396630221,0.360772280888107,2.21515004968051,-28.6346121663729,1.82099292680549,11.004194187598,0.537723896269047
69,0.549031236189085,wue,3y,0.0016856584646173,0.38555878395169,2.2068755176117,-21.9989804108073,1.8213899940214,11.5095307860717,0.545703892688708
70,0.55053345215224,wue,3y,0.0016931075090964,0.412916992796034,2.19474092686399,-17.1313002023731,1.81642004875567,11.5074656164696,0.54567218909216
71,0.541022046130074,wue,3y,0.0016717717724259,0.472822389527948,2.29749765236458,-10.9946977242443,1.84835351378561,10.9847944414028,0.537408340342699
72,0.52714907341494,wue,3y,0.0016585086240624,0.477268063479796,2.34100333230575,-10.1410390265289,1.89699660007343,10.0131323683867,0.520639330203558
73,0.542205100073128,wue,3y,0.001665462861798,0.469982779374336,2.30899852519009,-10.6600601467902,1.84432053454519,10.7018360518098,0.532724134145945
74,0.548176060310877,wue,3y,0.0016816541252028,0.421873571093862,2.21342500908441,-13.552209999709,1.82423143293213,10.9996373867769,0.537649838664769
75,0.530187947728839,wue,3y,0.0016605425048889,0.397774417776323,2.23064197769696,-20.6252076532609,1.88612359877981,10.4793459693729,0.528929773006698
76,0.522202337474036,wue,3y,0.0016346855567908,0.405990030587996,2.27243780586448,-33.2164354347172,1.91496653354165,10.0852070947548,0.521952377603673
77,0.515204051138869,wue,3y,0.0016338257692989,0.347931709248439,2.22872524822075,3596.55441584716,1.94097852644885,9.32600334695743,0.507494104864944
