timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
144,0.80346996269528,csto,1y,2.93435245737547,0.0268253229198149,3.44627375040572,-158.776789500062,1.24460159860295,73.8931401258973,0.795370022724055
145,0.794370458438694,csto,1y,2.93280251539606,0.0465721635707282,3.45442875573847,2687.55452613273,1.25885849527368,72.9364223495777,0.794119397660788
146,0.795042522469007,csto,1y,2.93573807150327,0.0643756137737145,3.44229811099913,152.285884977602,1.25779435909226,72.4303432799656,0.79344871019781
147,0.79824842784162,csto,1y,2.94502686906557,0.0831057562337698,3.40430484948012,69.434099514495,1.25274283684328,72.1601676191806,0.793088018819038
148,0.800085781162036,csto,1y,2.9481399828225,0.129994410711112,3.39924817122227,30.9356179049564,1.24986598130467,73.532585693256,0.794901326950038
149,0.799252423071996,csto,1y,2.94993226965546,0.165491738889574,3.3989824259627,22.243350932543,1.25116918151641,74.8545097319994,0.796604545247971
150,0.795452856789419,csto,1y,2.94704951545874,0.181592073157066,3.41582055933166,19.8418219754475,1.25714552592867,73.9570714991025,0.795452801592227
151,0.803777883775649,csto,1y,2.94213241873085,0.212088107866274,3.44601856715209,16.4022009216681,1.24412480137252,80.4021800216655,0.803326168429017
152,0.806760731525461,csto,1y,2.93220674535017,0.192249988391278,3.48249090886991,19.0945042541227,1.23952488132281,83.3777456667108,0.806674465960999
153,0.801789189986611,csto,1y,2.93106447312296,0.181563425052271,3.48511573109937,20.5243898586369,1.24721062903916,79.0816901695411,0.801785211107369
154,0.796943484668209,csto,1y,2.8801827092916,0.161246726757932,3.60844083396271,56.4871380779822,1.25479412183955,72.6662284450311,0.793762117123402
155,0.823922909294743,csto,1y,2.83946616490323,0.128317132454551,3.72057375716669,-72.1201167267885,1.21370578329467,95.9705213572734,0.819212560461682
156,0.824540144593586,csto,1y,2.8487341396495,0.0967513037914778,3.67022150685677,-39.3797603182676,1.21279722589238,95.8577560007739,0.81911048713471
