timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,cwood,1y,,,,,,,
2,NA,cwood,1y,,,,,,,
3,NA,cwood,1y,,,,,,,
4,NA,cwood,1y,,,,,,,
5,NA,cwood,1y,,,,,,,
6,NA,cwood,1y,,,,,,,
7,NA,cwood,1y,,,,,,,
8,NA,cwood,1y,,,,,,,
9,NA,cwood,1y,,,,,,,
10,NA,cwood,1y,,,,,,,
11,NA,cwood,1y,,,,,,,
12,NA,cwood,1y,,,,,,,
13,NA,cwood,1y,,,,,,,
14,NA,cwood,1y,,,,,,,
15,NA,cwood,1y,,,,,,,
16,NA,cwood,1y,,,,,,,
17,NA,cwood,1y,,,,,,,
18,NA,cwood,1y,,,,,,,
19,NA,cwood,1y,,,,,,,
20,NA,cwood,1y,,,,,,,
21,NA,cwood,1y,,,,,,,
22,NA,cwood,1y,,,,,,,
23,NA,cwood,1y,,,,,,,
24,NA,cwood,1y,,,,,,,
25,NA,cwood,1y,,,,,,,
26,NA,cwood,1y,,,,,,,
27,NA,cwood,1y,,,,,,,
28,NA,cwood,1y,,,,,,,
29,NA,cwood,1y,,,,,,,
30,NA,cwood,1y,,,,,,,
31,NA,cwood,1y,,,,,,,
32,NA,cwood,1y,,,,,,,
33,NA,cwood,1y,,,,,,,
34,NA,cwood,1y,,,,,,,
35,NA,cwood,1y,,,,,,,
36,NA,cwood,1y,,,,,,,
37,NA,cwood,1y,,,,,,,
38,NA,cwood,1y,,,,,,,
39,NA,cwood,1y,,,,,,,
40,NA,cwood,1y,,,,,,,
41,NA,cwood,1y,,,,,,,
42,NA,cwood,1y,,,,,,,
43,NA,cwood,1y,,,,,,,
44,NA,cwood,1y,,,,,,,
45,NA,cwood,1y,,,,,,,
46,NA,cwood,1y,,,,,,,
47,NA,cwood,1y,,,,,,,
48,NA,cwood,1y,,,,,,,
49,NA,cwood,1y,,,,,,,
50,NA,cwood,1y,,,,,,,
51,NA,cwood,1y,,,,,,,
52,NA,cwood,1y,,,,,,,
53,NA,cwood,1y,,,,,,,
54,NA,cwood,1y,,,,,,,
55,NA,cwood,1y,,,,,,,
56,NA,cwood,1y,,,,,,,
57,NA,cwood,1y,,,,,,,
58,NA,cwood,1y,,,,,,,
59,NA,cwood,1y,,,,,,,
60,NA,cwood,1y,,,,,,,
61,NA,cwood,1y,,,,,,,
62,NA,cwood,1y,,,,,,,
63,NA,cwood,1y,,,,,,,
