timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,ctotal,3y,,,,,,,
2,NA,ctotal,3y,,,,,,,
3,NA,ctotal,3y,,,,,,,
4,NA,ctotal,3y,,,,,,,
5,NA,ctotal,3y,,,,,,,
6,NA,ctotal,3y,,,,,,,
7,NA,ctotal,3y,,,,,,,
8,NA,ctotal,3y,,,,,,,
9,NA,ctotal,3y,,,,,,,
10,NA,ctotal,3y,,,,,,,
11,NA,ctotal,3y,,,,,,,
12,NA,ctotal,3y,,,,,,,
13,NA,ctotal,3y,,,,,,,
14,NA,ctotal,3y,,,,,,,
15,NA,ctotal,3y,,,,,,,
16,NA,ctotal,3y,,,,,,,
17,NA,ctotal,3y,,,,,,,
18,NA,ctotal,3y,,,,,,,
19,NA,ctotal,3y,,,,,,,
20,NA,ctotal,3y,,,,,,,
21,NA,ctotal,3y,,,,,,,
22,NA,ctotal,3y,,,,,,,
23,NA,ctotal,3y,,,,,,,
24,NA,ctotal,3y,,,,,,,
25,NA,ctotal,3y,,,,,,,
26,NA,ctotal,3y,,,,,,,
27,NA,ctotal,3y,,,,,,,
28,NA,ctotal,3y,,,,,,,
29,NA,ctotal,3y,,,,,,,
30,NA,ctotal,3y,,,,,,,
31,NA,ctotal,3y,,,,,,,
32,NA,ctotal,3y,,,,,,,
33,NA,ctotal,3y,,,,,,,
34,NA,ctotal,3y,,,,,,,
35,NA,ctotal,3y,,,,,,,
36,NA,ctotal,3y,,,,,,,
37,NA,ctotal,3y,,,,,,,
38,NA,ctotal,3y,,,,,,,
39,NA,ctotal,3y,,,,,,,
40,NA,ctotal,3y,,,,,,,
41,NA,ctotal,3y,,,,,,,
42,NA,ctotal,3y,,,,,,,
43,NA,ctotal,3y,,,,,,,
44,NA,ctotal,3y,,,,,,,
45,NA,ctotal,3y,,,,,,,
46,NA,ctotal,3y,,,,,,,
47,NA,ctotal,3y,,,,,,,
48,NA,ctotal,3y,,,,,,,
49,NA,ctotal,3y,,,,,,,
50,NA,ctotal,3y,,,,,,,
51,NA,ctotal,3y,,,,,,,
52,NA,ctotal,3y,,,,,,,
53,NA,ctotal,3y,,,,,,,
54,NA,ctotal,3y,,,,,,,
55,NA,ctotal,3y,,,,,,,
56,NA,ctotal,3y,,,,,,,
57,NA,ctotal,3y,,,,,,,
58,NA,ctotal,3y,,,,,,,
59,NA,ctotal,3y,,,,,,,
60,NA,ctotal,3y,,,,,,,
61,NA,ctotal,3y,,,,,,,
62,NA,ctotal,3y,,,,,,,
63,NA,ctotal,3y,,,,,,,
64,NA,ctotal,3y,,,,,,,
65,NA,ctotal,3y,,,,,,,
66,NA,ctotal,3y,,,,,,,
67,NA,ctotal,3y,,,,,,,
68,0.660303833080222,ctotal,3y,1.86760614791332,0.213597898752852,2.49317935436404,65.8405308212127,1.51445433132675,22.9797803204281,0.656531840845914
69,0.661407776679667,ctotal,3y,1.85531283264408,0.198582974964122,2.53730068842587,224.179955983187,1.51192658335543,23.6789253888659,0.660828787030552
70,0.670070125630642,ctotal,3y,1.85706232369745,0.202041580237644,2.53022928642125,159.446051861035,1.492381113184,24.6977309772244,0.666798804162505
71,0.67592191415056,ctotal,3y,1.86303360579463,0.256752861760192,2.53292950841394,30.6060136637563,1.47946083573383,24.5134530022515,0.665743364383299
