timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
110,0.299908156378484,photo,3y,0.0850207599401615,0.334150830279938,2.94302241764987,-25.8212050530909,3.33435413052922,3.39097964152342,0.296436828213347
111,0.289827144096611,photo,3y,0.0877475744538727,0.345805390966893,2.89354488366964,-11.9290410118056,3.45033244942254,3.00833200912016,0.268848942191841
112,0.23588413836247,photo,3y,0.0877699216873231,0.388814086244495,2.95281357383575,-23.2030677870074,4.23936940797331,2.54175732979341,0.229276748457492
113,0.223421407424034,photo,3y,0.0878172183002585,0.355852908438873,2.92985493442931,-18.3934390123366,4.47584683817737,2.47358399478105,0.222818282956348
114,0.241328660581989,photo,3y,0.08944054802609,0.351493867965927,2.80709244125402,-14.3083962209037,4.14372664062527,2.56896082773214,0.23180028170786
115,0.255791240461149,photo,3y,0.0892752484916221,0.296916872068672,2.79029714849117,-10.5619541089593,3.90943801749101,2.81837724380332,0.253631704885395
116,0.251005022019357,photo,3y,0.089261269913186,0.301760949477994,2.79393568862942,-10.7387133927232,3.98398403328711,2.78688516286291,0.250997306707481
117,0.240726307959283,photo,3y,0.0883439120592749,0.359575440220851,2.89849381642578,-16.4497232082079,4.1540951983077,2.64152925360591,0.238388914586408
118,0.234184677733465,photo,3y,0.0883728367563999,0.358813821084638,2.89498864524466,-16.3476433872449,4.27013419357069,2.5693008053223,0.231831631076075
119,0.238216370247226,photo,3y,0.0883559302045936,0.335255019699812,2.88585488790411,-14.4395385528559,4.19786431537924,2.63717574724681,0.237999380626966
120,0.20887512818021,photo,3y,0.0889777052940045,0.380713400408199,2.87029327811296,-23.9513212391936,4.78754942588107,2.29278429003446,0.204686855843932
121,0.169039964748478,photo,3y,0.0846053564012276,0.292293396893083,2.78737829067306,1415.22621914064,5.91576081720049,1.9760237213283,0.168775367261702
122,0.160593743028756,photo,3y,0.0829723132201059,0.315794112169452,2.93488400847694,41.8828467761911,6.22689266182022,1.91063436244326,0.160581995542052
123,0.165272749086952,photo,3y,0.0828566201537853,0.358489608194127,2.97038870486344,25.5985270458981,6.05060426189127,1.94435213592406,0.164844094135387
124,0.160809919374327,photo,3y,0.0829835605835249,0.362434008832471,2.95815174362965,23.9722002824729,6.2185218666284,1.90456883608779,0.159806666182449
125,0.11006565341406,photo,3y,0.0828457015615503,0.310254834669239,2.91929438507286,165.920172816834,9.08548642543431,1.54176907241922,0.107885592643967
126,0.135898282648081,photo,3y,0.081329825691133,0.375941764048927,2.7871767614268,-20.3756283195738,7.35844471699158,1.69495654191313,0.131248305845213
127,0.134869066621461,photo,3y,0.0813299048536899,0.354317907718262,2.77641489615337,-17.7351712983824,7.41459865520323,1.71926335337812,0.134748323094582
128,0.115023904443351,photo,3y,0.0813859033430603,0.355590205092253,2.77142153147709,-18.0978743476404,8.69384503020843,1.58219256461612,0.114281488825304
129,0.12444856062528,photo,3y,0.0793277349179715,0.460231832382971,2.75275983346161,-13.613672170887,8.03544850157841,1.63681341228656,0.122654690072336
130,0.134411408438701,photo,3y,0.0795840345626741,0.471611837938073,2.73378743657423,-15.0705230397616,7.43984466509073,1.710219020553,0.133452196531918
131,0.145888599587321,photo,3y,0.0805758695618918,0.494065795475527,2.70062806975521,-25.2659101850047,6.85454519975329,1.77091713187168,0.142013954832107
