"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","var","frequency"
290,0.800342062238615,0.235234975836369,0.027841561382124,2.00121851314015,-7.82863593031546,1.24946575618296,76.3433782569255,0.79847410344286,"photo","1y"
291,0.800879339081947,0.235364919073279,0.00160123370324504,1.99654012428782,-7.25483815652538,1.24862754125522,76.7867938596463,0.799021247298694,"photo","1y"
292,0.802377480660332,0.235540467967872,0.0274387293846569,1.99141192512921,-6.81990644115963,1.24629619362825,78.1228280814205,0.800643930819831,"photo","1y"
293,0.79497531379718,0.235964635409478,0.00063567882247333,1.97766259413216,-7.33126175429404,1.25790069533546,71.2596790195333,0.791872340869239,"photo","1y"
294,0.778007885026579,0.233481111974793,0.0218690200049888,2.03182376025442,-8.17743445402101,1.28533401684719,61.8277687550948,0.777727222784189,"photo","1y"
295,0.778415220547304,0.228863846140635,0.0439506158908655,2.0775840776035,-10.6939397977116,1.28466141668825,61.1028990599697,0.776518630525427,"photo","1y"
296,0.774424395365631,0.226177328110024,0.0725567471208437,2.14371136172738,-13.1882086289782,1.29128163573394,59.8740294935204,0.774424266183956,"photo","1y"
297,0.764455479336119,0.224216961869304,0.0936515716858865,2.20123384726149,-15.7379643553882,1.30812065192918,54.1470948055036,0.763828036708676,"photo","1y"
298,0.752361268752211,0.220654938685174,0.124475331583953,2.28349279149769,-25.107738683416,1.32914869695312,48.5989990713924,0.751995122687089,"photo","1y"
299,0.733887266808807,0.216313859013931,0.142471389615928,2.37426996035363,-64.9828871898349,1.36260709951862,41.49630816459,0.73385508728639,"photo","1y"
300,0.72731929418177,0.209866404521198,0.121124248033191,2.43194818487042,70.5543555637332,1.37491196507442,39.2812713997265,0.727316106321893,"photo","1y"
301,0.716187427408553,0.205499605217159,0.109944245591563,2.51367731993702,29.4459596792997,1.39628253963965,35.2913599876237,0.714182178952407,"photo","1y"
302,0.7040334078102,0.200985798164657,0.114141000212568,2.61818999033768,16.80663275668,1.42038714201129,32.5592977292707,0.703977286706244,"photo","1y"
303,0.698640024111641,0.196871385264069,0.123022143854055,2.73406166788503,11.8342253546762,1.43135229229324,31.226729058694,0.698573339800375,"photo","1y"
304,0.672289992542303,0.194146425539546,0.134431115723054,2.8380945738905,9.85263363569683,1.48745334765202,25.4591454389016,0.671051639416007,"photo","1y"
305,0.658996346667655,0.18702017162134,0.0444403128227756,2.8548832042482,7.56482695526657,1.51745909526919,22.9365789700577,0.656260674139763,"photo","1y"
306,0.627471322333518,0.182696831389029,0.0173680603342622,2.8878164319872,6.623169322396,1.5936983323494,17.8269969249746,0.618456937615934,"photo","1y"
307,0.599207107638278,0.174997052689076,0.206391886125519,2.69289518053814,5.49295068148388,1.66887205984824,14.9547049933335,0.590336338005053,"photo","1y"
308,0.580866007654139,0.167394648081494,0.411580123228529,2.48079092427602,4.60144282057038,1.72156743004907,13.6748711788625,0.575453479111226,"photo","1y"
309,0.580109867281489,0.165303396637965,0.479884576153473,2.41036837307514,4.41055642044796,1.72381139573819,12.2204273446723,0.556207116609399,"photo","1y"
310,0.608930123959017,0.161837169737287,0.529002891176294,2.44100433972436,3.97525230328866,1.6422245519706,16.6276146775331,0.607483766654323,"photo","1y"
311,0.61554273197561,0.162064776296544,0.580177450603563,2.47931603799674,4.36082115478787,1.62458258062841,16.8628146902906,0.609715165142286,"photo","1y"
312,0.619010631667062,0.163178164736084,0.601729457383333,2.46180371888607,4.7122729712699,1.61548113851759,16.9618098529574,0.610642308679505,"photo","1y"
313,0.624666076980648,0.165697971159694,0.561292606756448,2.61379636628728,6.29661623079104,1.60085529989646,14.7638670927904,0.588223241763183,"photo","1y"
314,0.585950679876011,0.163071458686862,0.622766644507827,2.77243570322486,7.60043405833382,1.70662827835886,14.3993404449714,0.584087429833778,"photo","1y"
315,0.555128202371305,0.159955797580973,0.682579832043427,2.95928575574939,9.65038769616666,1.80138569023942,12.0587117313792,0.553887272332516,"photo","1y"
316,0.530873959244998,0.153834514401327,0.688421815027241,3.11459389765751,13.8759086209989,1.88368629235871,10.5900312615472,0.5308299738522,"photo","1y"
317,0.550421403103105,0.151371278946696,0.668910183251634,3.15816594981565,15.7432573844605,1.81678981660653,10.8824825877201,0.535732403443744,"photo","1y"
318,0.542335528678878,0.152021984717343,0.647491768176495,3.09327860194166,14.2371588047549,1.84387698596105,10.939953718093,0.536676257973949,"photo","1y"
319,0.584639829080675,0.149508852486567,0.615194291328307,3.09763832165233,16.0750238433297,1.71045479671213,12.8504937204094,0.564885871069537,"photo","1y"
320,0.583796725962907,0.150773445854952,0.583040640996762,2.98780140334679,13.5619921442896,1.71292498831783,13.5181391071966,0.573508170501249,"photo","1y"
321,0.589433066322938,0.150139405162234,0.57930139312547,3.00516062608843,14.0241874614896,1.69654547247969,13.3560028937314,0.571465136758471,"photo","1y"
322,0.569526978159614,0.15151460913785,0.584937827833632,2.96142672859874,13.0173272799577,1.75584307389868,11.5520796615555,0.546355483523126,"photo","1y"
323,0.610308144306144,0.144679223259502,0.42888661829441,2.6565299682636,17.4354380209388,1.63851655811819,15.4026494901886,0.595162528423949,"photo","1y"
324,0.602703172826237,0.147060927539151,0.434930809221438,2.5835183442018,14.5064874837753,1.65919153090025,13.8160780126572,0.577181768585321,"photo","1y"
325,0.658668358350253,0.142102158601559,0.317456422282813,2.37091859484731,18.6088685801704,1.51821472418179,20.4565822154239,0.639463263315494,"photo","1y"
326,0.672222522345806,0.146382337089099,0.338521090699206,2.31535712778202,13.1027879922546,1.48760264162286,19.5589399090448,0.632710017667025,"photo","1y"
327,0.678459561051756,0.143626672821682,0.288285049738216,2.2618373132263,14.9579414314874,1.47392719832821,23.4063976319712,0.659174006503685,"photo","1y"
328,0.689498584949567,0.14740562383945,0.357380855496322,2.34321737195259,12.5322311832366,1.45032929991168,20.5340194447284,0.640027603811201,"photo","1y"
329,0.702919015112882,0.149801996373688,0.409567941744889,2.42931907839176,11.5444959475063,1.42263899325502,22.2865696855967,0.652097561560354,"photo","1y"
330,0.751600567506097,0.154023897770853,0.501991770809172,2.60351330111269,10.2360439899092,1.33049393951115,28.2456711074624,0.685283643395482,"photo","1y"
331,0.77406540293518,0.160807085874012,0.559363210707247,2.62196213956424,8.14002931778418,1.2918805002886,33.9065370385655,0.709147494159733,"photo","1y"
