timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,csap,3y,,,,,,,
2,NA,csap,3y,,,,,,,
3,NA,csap,3y,,,,,,,
4,NA,csap,3y,,,,,,,
5,NA,csap,3y,,,,,,,
6,NA,csap,3y,,,,,,,
7,NA,csap,3y,,,,,,,
8,NA,csap,3y,,,,,,,
9,NA,csap,3y,,,,,,,
10,NA,csap,3y,,,,,,,
11,NA,csap,3y,,,,,,,
12,NA,csap,3y,,,,,,,
13,NA,csap,3y,,,,,,,
14,NA,csap,3y,,,,,,,
15,NA,csap,3y,,,,,,,
16,NA,csap,3y,,,,,,,
17,NA,csap,3y,,,,,,,
18,NA,csap,3y,,,,,,,
19,NA,csap,3y,,,,,,,
20,NA,csap,3y,,,,,,,
21,NA,csap,3y,,,,,,,
22,NA,csap,3y,,,,,,,
23,NA,csap,3y,,,,,,,
24,NA,csap,3y,,,,,,,
25,NA,csap,3y,,,,,,,
26,NA,csap,3y,,,,,,,
27,NA,csap,3y,,,,,,,
28,NA,csap,3y,,,,,,,
29,NA,csap,3y,,,,,,,
30,NA,csap,3y,,,,,,,
31,NA,csap,3y,,,,,,,
32,NA,csap,3y,,,,,,,
33,NA,csap,3y,,,,,,,
34,NA,csap,3y,,,,,,,
35,NA,csap,3y,,,,,,,
36,NA,csap,3y,,,,,,,
37,NA,csap,3y,,,,,,,
38,NA,csap,3y,,,,,,,
39,NA,csap,3y,,,,,,,
40,NA,csap,3y,,,,,,,
41,NA,csap,3y,,,,,,,
42,NA,csap,3y,,,,,,,
43,NA,csap,3y,,,,,,,
44,NA,csap,3y,,,,,,,
45,NA,csap,3y,,,,,,,
46,NA,csap,3y,,,,,,,
47,NA,csap,3y,,,,,,,
48,NA,csap,3y,,,,,,,
49,NA,csap,3y,,,,,,,
50,NA,csap,3y,,,,,,,
51,NA,csap,3y,,,,,,,
52,NA,csap,3y,,,,,,,
53,NA,csap,3y,,,,,,,
54,NA,csap,3y,,,,,,,
55,NA,csap,3y,,,,,,,
56,NA,csap,3y,,,,,,,
57,NA,csap,3y,,,,,,,
