timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
144,0.607541823176679,cheart,5y,1.8785273261766,0.653838403497799,2.8949169444563,44.1598789504514,1.64597721811357,15.6803034964561,0.598063932220574
145,0.60917058638539,cheart,5y,1.86435067953208,0.703108621436224,3.01324648790465,156.621508261882,1.64157630448584,16.7967270743338,0.609092275805689
146,0.611710413573622,cheart,5y,1.88947394185686,0.688096473769791,2.95175329082902,-97.4365748455395,1.63476046477284,15.4158969390002,0.595302491380665
147,0.645295099802586,cheart,5y,1.96727308685662,0.534471757561118,3.00657476086197,-21.8927141587743,1.54967858938636,15.4658949530972,0.595829337848179
148,0.652142268137816,cheart,5y,1.98704506137556,0.505376762455277,2.96816720473245,-18.7958335925305,1.53340773763291,19.2815339207892,0.630540427064982
149,0.645811413822911,cheart,5y,1.99152021704469,0.514418276692354,2.95407791195552,-17.1734116156425,1.54843965064113,20.8520406686924,0.642316292881944
150,0.648294980176953,cheart,5y,2.00322228768431,0.547670617474785,2.93594718555553,-13.1258747057253,1.54250770185981,20.528503608806,0.639987498400264
151,0.659095133295189,cheart,5y,2.00542679218898,0.599733821301075,2.97672735654142,-10.177848894462,1.51723165516401,22.4163271884136,0.652941309169184
152,0.659585504646266,cheart,5y,2.00671035657625,0.603291893175149,2.97377755910699,-10.0023600931115,1.51610366352168,23.2010989572807,0.657910539187472
153,0.656973000474656,cheart,5y,2.00690210318057,0.60192045213172,2.97164571274156,-10.0453333496287,1.52213256751421,22.9607178180243,0.656412272123478
154,0.655028731508527,cheart,5y,2.00785829664318,0.610749299031177,2.97408312382286,-9.72854270328581,1.52665059087867,22.6436203210489,0.654403876555863
155,0.656645854783876,cheart,5y,1.99991484451229,0.560662600107084,2.93950560885701,-13.3326006521518,1.52289090491424,22.0115846504197,0.65028788837
156,0.663278873587991,cheart,5y,2.01095949869652,0.506482247732388,2.84555108815747,-18.1038541838587,1.50766146762752,22.7006378529119,0.65476773369271
157,0.662446925037782,cheart,5y,2.01575916271838,0.482505074605446,2.80489431722116,-21.0771753665061,1.50955489746287,23.4300073492988,0.659318368966714
158,0.667904348795064,cheart,5y,2.01761558554148,0.475605807715767,2.79094000434926,-22.1349621961159,1.49722037564818,24.4865384573393,0.665588334009122
159,0.659948071170641,cheart,5y,2.01064861952554,0.461358928818788,2.81100840016526,-26.7928218681844,1.51527073672048,23.4926300492272,0.659700348738784
160,0.677578464108662,cheart,5y,2.00952944725368,0.461714733470453,2.81437007463923,-27.2343065095973,1.47584383650014,25.298091647942,0.670166257781968
161,0.668005923858025,cheart,5y,2.00778365832711,0.466537531610863,2.82629515076796,-26.0419437498889,1.49699271261633,24.5329238799208,0.665855378119692
162,0.673715388913319,cheart,5y,2.03153325175959,0.422156808259482,2.69946922654848,-53.5058319825273,1.48430630568343,23.2576077528428,0.658259778968059
163,0.664256775908601,cheart,5y,2.02729807988283,0.378197520754526,2.68997883187413,-1138.2655184816,1.50544192587596,23.8656736859937,0.661948254051678
164,0.664167777719664,cheart,5y,2.02647100610441,0.324375793722812,2.66184719460075,46.7052052909446,1.50564365442927,23.3624056183571,0.658904501998783
165,0.656088221879094,cheart,5y,2.0215013934273,0.27803266813203,2.66042358093238,24.6350320040866,1.52418526449981,22.5029014123714,0.653500685693348
166,0.666480269188158,cheart,5y,2.00774701515741,0.229101225534082,2.67162694434583,14.0407442417932,1.50041951162051,23.5774471209917,0.660215568103543
167,0.675165359084703,cheart,5y,2.02439278386771,0.176663007531624,2.59112379467816,10.6047498537155,1.48111864233625,23.9103802791653,0.66221453179904
168,0.680588024590266,cheart,5y,2.04369646786818,0.138433285887821,2.50770878506961,8.94874164949152,1.4693176545415,24.88458630644,0.667858410608924
169,0.715583409743938,cheart,5y,2.16490651012243,0.293504915703799,2.81392654901192,6.52106936846764,1.39746112945497,20.0366110321072,0.636353063819344
170,0.691709938043105,cheart,5y,2.19294768106211,0.246120947378379,2.69595617064212,5.68226336656389,1.44569268851199,25.8867230946994,0.673366614270059
171,0.662702152673405,cheart,5y,2.19761068186731,0.256661887422883,2.67992454978253,5.85972234128673,1.50897351995297,23.4252445174534,0.659289261936343
172,0.67480118706145,cheart,5y,2.26849344678744,0.200778265995028,2.64878534404643,7.51333938032737,1.48191796217,19.6878687254589,0.633704707867358
173,0.650227875484159,cheart,5y,2.27071994593356,0.258816314383451,2.66982819314768,9.67512430238999,1.53792237722106,20.5359735989822,0.640041808993282
174,0.62236381390478,cheart,5y,2.22807368324361,0.299144152400676,2.79617115174932,13.6603618769377,1.60677722203335,18.0264926821381,0.62018900971983
175,0.610136205966967,cheart,5y,2.18672612720056,0.287616119204916,2.82237095268449,44.9007411380797,1.63897829733799,15.149843229142,0.592461399769852
176,0.593577006874577,cheart,5y,2.13193745243355,0.309125102909425,2.93914499546126,-60.6221692816196,1.68470137558967,14.8922031542343,0.589648117620192
177,0.607551796746557,cheart,5y,2.08897337742238,0.332259822468773,3.10268734444952,-24.5745034048071,1.64595019775269,16.6314353726085,0.607520341176214
178,0.609691881441599,cheart,5y,2.10586331837587,0.305978933803571,3.0082695864868,-35.3351194571038,1.64017273386605,15.823467232933,0.599534126587036
179,0.620709386653078,cheart,5y,2.11626565911235,0.263206873947634,2.93919328780905,-80.778996061155,1.61105989614897,17.3546002037641,0.614252878798056
180,0.644009568917772,cheart,5y,2.06880077522388,0.209454906012245,2.96656666784519,-37.2092538712083,1.55277195908821,19.4258910394164,0.631674502491496
181,0.678639880931203,cheart,5y,2.12335821784924,0.254213911066708,2.89447551222487,-121.809503877444,1.4735355644408,20.3155667895481,0.638428348868046
182,0.645157734359817,cheart,5y,2.12012690091172,0.225643640933547,2.90107814948153,440.454523709428,1.55000854324763,21.1959236323202,0.644740072897209
183,0.643853261890472,cheart,5y,2.13311171806948,0.238615894214168,2.85208084606308,-132.878154567393,1.55314892257254,19.9076453030132,0.635380781403759
184,0.643706285074466,cheart,5y,2.1432618711696,0.278628019058015,2.82539302196038,-39.3603880255428,1.55350355152166,20.0695628890982,0.636600175631955
185,0.636091130825297,cheart,5y,2.13751309178659,0.337258441223872,2.87898941721004,-19.837930134801,1.5721017815522,19.3459121851171,0.631047552847587
186,0.628893592420077,cheart,5y,2.11874095470533,0.398040049252535,2.98641323670089,-12.3092910751871,1.59009411457326,18.4639616353657,0.623901241823409
187,0.638972616380288,cheart,5y,2.13053105127633,0.422931081041581,3.04148069527337,-8.04701223914354,1.56501229374256,17.4501916342175,0.615115516951264
188,0.651008103188001,cheart,5y,2.11893039754311,0.47801923343696,3.13395747917198,-6.86534500082946,1.5360791902635,21.846940033106,0.649190051251318
189,0.657409483848883,cheart,5y,2.09837478847715,0.456952252962477,3.19458908723995,-7.82060418817008,1.52112195605299,23.0898187839149,0.657219502784769
190,0.656807556537729,cheart,5y,2.13158828727761,0.409072602114517,3.02614266544869,-9.88276258307747,1.52251597906602,20.0381822917084,0.636364859063764
191,0.658655441872506,cheart,5y,2.13950466042463,0.349112979232432,2.95043068172708,-14.8070839258726,1.51824449693618,21.0793748460623,0.643924429196632
192,0.677146219921327,cheart,5y,2.15007068842692,0.289125182013807,2.87615637951602,-28.9478889446838,1.47678591503647,23.8002032267157,0.661557111981112
193,0.680888632944077,cheart,5y,2.16646717955877,0.25554511204546,2.79027020155019,-49.6162795052106,1.46866895938052,25.4030826554868,0.6707442829573
194,0.681113825372988,cheart,5y,2.15686134799121,0.20865193868706,2.8101228260188,1031.45304563451,1.46818338249467,26.8769323788207,0.678538128388809
195,0.685287944139032,cheart,5y,2.16967553389043,0.157674555179233,2.74299189836864,45.444593065018,1.45924061345681,26.280155862442,0.675452335747776
196,0.678378720509756,cheart,5y,2.16750180504709,0.147142468776805,2.75127196057291,38.5479655104276,1.47410284221263,26.8164460019702,0.678229531635284
197,0.685893171516873,cheart,5y,2.17528702387949,0.196256288935238,2.73453429321055,211.974070181742,1.45795298965941,26.7842104275431,0.678064690059649
198,0.675294528655061,cheart,5y,2.17314669216394,0.1837194708268,2.74153317097747,107.477750980378,1.48083533564478,26.2435752968057,0.675260162613264
199,0.682120663750116,cheart,5y,2.16111473205621,0.166355582271191,2.78652110107093,51.2791435885215,1.46601628295831,27.5080144373221,0.681703747483453
200,0.679296212820907,cheart,5y,2.16729190720957,0.136473372090352,2.75072550861707,33.203961860401,1.47211184329633,26.2693151246952,0.67539542183685
201,0.684294235176957,cheart,5y,2.20637877297521,0.104711872005481,2.63987104226991,17.3150636290599,1.46135967335952,23.461086447764,0.659508110537551
