"timeindex","ar1","sd","sk","kurt","cv","returnrate","densratio","acf1","var","frequency"
295,0.174602339816869,0.0278195637588902,0.305994787636846,2.85415968256635,-11.5724045637036,5.72730010977427,2.02308192789934,0.174492166166922,"croot","7y"
296,0.170650525115351,0.0279514598753869,0.269895199438196,2.79173981051716,-13.721731503449,5.85992922860361,1.97824404561066,0.16904840417316,"croot","7y"
297,0.170416849064314,0.0277933295353398,0.233485978143646,2.82752454191421,-17.8848611205416,5.86796437964069,1.98802001644783,0.170246634082869,"croot","7y"
298,0.171050014649445,0.0280535087220032,0.186516490101438,2.73282451484254,-29.3683265379611,5.84624328766899,1.96750991666415,0.167725321646931,"croot","7y"
299,0.166307597443904,0.0279348799357419,0.14481071346512,2.76043684646876,-60.5713679351807,6.01295440118004,1.95355989613728,0.1659941228884,"croot","7y"
300,0.150618179850242,0.0278507079006124,0.100967399476176,2.78054152972629,1061.93015372978,6.63930477047519,1.83133128265571,0.150229375211436,"croot","7y"
301,0.133227068414459,0.0274050138450544,0.0738936629718062,2.83413681895459,26.2963364220556,7.50598216939729,1.69969589830091,0.131934920922488,"croot","7y"
302,0.122890200236968,0.0271478047930983,0.0421083535819403,2.9136047685394,17.6334570915773,8.13734535440341,1.63825175554275,0.122871165531801,"croot","7y"
303,0.126064179030691,0.0273262778385312,0.0414013202598228,2.86591960938744,20.0874341885283,7.93246747560658,1.64153583549356,0.12336467587784,"croot","7y"
304,0.116345002527149,0.0273012830625573,0.0553080017062735,2.87712998516821,22.1961069043368,8.59512637654249,1.5954624657184,0.116343538524594,"croot","7y"
305,0.104864012601131,0.0273007272858288,0.104223232012572,2.88959999688796,152.710996400129,9.53615997705216,1.50712420672067,0.102261834505318,"croot","7y"
306,0.106430393988796,0.0272069890831496,0.126511704287593,2.93025876086474,-492.665654523407,9.39581225364321,1.53261157214701,0.106412118171096,"croot","7y"
307,0.114960124510491,0.0272096172348182,0.126871025315607,2.92932716345832,-452.239430226183,8.6986683796497,1.58345308351793,0.114478148703403,"croot","7y"
308,0.111614961217505,0.0273129439996749,0.130802801168783,2.90788948745009,1299.69445302287,8.95937237348757,1.54606184575316,0.108573145630233,"croot","7y"
309,0.120945724307928,0.0274805248977258,0.0850412991818862,2.84221984038254,50.3346098660393,8.26817157631801,1.61472336150593,0.119304502338466,"croot","7y"
310,0.0921778770663391,0.027285330301372,0.0397564221991675,2.86557298525771,17.2897630797042,10.8485900503037,1.437699730086,0.0905723898105245,"croot","7y"
311,0.0849850366635524,0.0267341176816279,0.0712368061888626,2.82272728700411,9.02841556430096,11.7667772970306,1.39294820264832,0.0827201966135494,"croot","7y"
312,0.118013269548761,0.0266111183254965,0.0160907040498184,2.8545818350904,7.25160293477349,8.47362338001166,1.60035145238991,0.117098686051496,"croot","7y"
313,0.132026905577462,0.026352853842081,0.0367328986451029,2.941883890433,8.00603431221089,7.57421372277246,1.69980965509222,0.131951376390336,"croot","7y"
314,0.127397006180334,0.0263610660890068,0.0376059936661723,2.93878210352426,8.04033614988324,7.84947802136316,1.66339725993373,0.12662339932586,"croot","7y"
315,0.14940708716284,0.0264639741745588,0.0494215743518108,2.90072272332336,8.51698484077875,6.69312292334629,1.81437645128267,0.147953453549461,"croot","7y"
316,0.167942940478866,0.0251766266647247,0.118988792880014,2.57865596548919,14.8641088978053,5.95440330595997,1.95064953022643,0.165631259558853,"croot","7y"
317,0.169185566660061,0.0252290284988347,0.0841258302601964,2.55396680529819,18.2708409374435,5.91066968501674,1.97244880892636,0.168335055289629,"croot","7y"
318,0.171810441064744,0.0249079894506545,0.0664080384807717,2.63643639074986,26.8441294443368,5.82036803935081,2.00067231906888,0.171787963330641,"croot","7y"
319,0.172168129465244,0.0249306244167333,0.0806269044910869,2.62857267411813,23.6975472098604,5.80827591672171,2.00126431793851,0.171859822725067,"croot","7y"
320,0.165739972500455,0.0248293239423765,0.0747964223887652,2.66013418148546,27.0228681298912,6.03354751972857,1.94506371418635,0.164933178501109,"croot","7y"
321,0.200032045911572,0.0251959905562069,0.0529365728929715,2.60489649263694,20.6670390034081,4.9991989805577,2.17901973771657,0.192450716188904,"croot","7y"
322,0.177305443532194,0.0247131605016043,0.0764050771772485,2.70894528845661,12.7971415977967,5.63998476345949,2.04480073914376,0.177082139403918,"croot","7y"
323,0.18328597560953,0.0252132409524279,0.134006735859046,2.71549244627149,15.4844881902977,5.45595480873228,2.00405879859372,0.172198717831205,"croot","7y"
324,0.250430437346717,0.025872274537952,0.125913218163659,2.63928028580719,38.9338468857205,3.99312483975546,2.62327350597257,0.23675063636705,"croot","7y"
325,0.317252779783559,0.0255921764332406,0.100893683860425,2.6541744281757,30.2134911216638,3.15206063972784,3.59106254870426,0.309478407166821,"croot","7y"
326,0.28346659722056,0.025609143998435,0.0999892133196924,2.65113773102298,29.7377801428249,3.52775251054331,3.12078509329476,0.277353608187928,"croot","7y"
327,0.237624134088661,0.0263746932023862,0.108648473118978,2.59368849513595,-220.559291136451,4.20832675029081,2.47949387603248,0.223385947703058,"croot","7y"
328,0.23897421209601,0.0264423714875235,0.0684012876282673,2.56490908755386,-51.8170799994977,4.18455192813123,2.63043396621956,0.237394733083876,"croot","7y"
329,0.237768914299703,0.0262641599865818,0.0561515728693295,2.61629761855305,-34.4858509902389,4.20576425200614,2.62887682039874,0.237254831741683,"croot","7y"
330,0.229557927903534,0.0266084165040197,0.0309405497221876,2.52516835233023,-20.9443908345191,4.35619893040778,2.4832039594103,0.223741547042426,"croot","7y"
331,0.230294973741037,0.0266278301500296,0.0183708528631474,2.51753214179572,-19.2295686322914,4.34225716590969,2.54911599421059,0.229962332888889,"croot","7y"
332,0.248230290525265,0.0265439198577054,0.0250519966626724,2.52441912854102,-18.3781725481554,4.02851722037613,2.68031582114347,0.241828000781768,"croot","7y"
333,0.254886233772614,0.0266119525565449,0.0813156854887143,2.51197955581346,-34.6563199989307,3.92331898509712,2.79226060741901,0.251449339810342,"croot","7y"
334,0.244373982075323,0.0265208623593971,0.119029739604196,2.54836723199983,-67.186880134392,4.09208865652389,2.70721308583092,0.244180347365245,"croot","7y"
335,0.270352165006222,0.0272090214184353,0.192659259105263,2.5864649911124,-33.7626223373431,3.6988792006788,2.79844907149559,0.251968531448959,"croot","7y"
