timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
1,NA,csap,7y,,,,,,,
2,NA,csap,7y,,,,,,,
3,NA,csap,7y,,,,,,,
4,NA,csap,7y,,,,,,,
5,NA,csap,7y,,,,,,,
6,NA,csap,7y,,,,,,,
7,NA,csap,7y,,,,,,,
8,NA,csap,7y,,,,,,,
9,NA,csap,7y,,,,,,,
10,NA,csap,7y,,,,,,,
11,NA,csap,7y,,,,,,,
12,NA,csap,7y,,,,,,,
13,NA,csap,7y,,,,,,,
14,NA,csap,7y,,,,,,,
15,NA,csap,7y,,,,,,,
16,NA,csap,7y,,,,,,,
17,NA,csap,7y,,,,,,,
18,NA,csap,7y,,,,,,,
19,NA,csap,7y,,,,,,,
20,NA,csap,7y,,,,,,,
21,NA,csap,7y,,,,,,,
22,NA,csap,7y,,,,,,,
23,NA,csap,7y,,,,,,,
24,NA,csap,7y,,,,,,,
25,NA,csap,7y,,,,,,,
26,NA,csap,7y,,,,,,,
27,NA,csap,7y,,,,,,,
28,NA,csap,7y,,,,,,,
29,NA,csap,7y,,,,,,,
30,NA,csap,7y,,,,,,,
31,NA,csap,7y,,,,,,,
32,NA,csap,7y,,,,,,,
33,NA,csap,7y,,,,,,,
34,NA,csap,7y,,,,,,,
35,NA,csap,7y,,,,,,,
36,NA,csap,7y,,,,,,,
37,NA,csap,7y,,,,,,,
38,NA,csap,7y,,,,,,,
39,NA,csap,7y,,,,,,,
40,NA,csap,7y,,,,,,,
41,NA,csap,7y,,,,,,,
42,NA,csap,7y,,,,,,,
43,NA,csap,7y,,,,,,,
44,NA,csap,7y,,,,,,,
45,NA,csap,7y,,,,,,,
46,NA,csap,7y,,,,,,,
47,NA,csap,7y,,,,,,,
48,NA,csap,7y,,,,,,,
49,NA,csap,7y,,,,,,,
50,NA,csap,7y,,,,,,,
51,NA,csap,7y,,,,,,,
52,NA,csap,7y,,,,,,,
53,NA,csap,7y,,,,,,,
54,NA,csap,7y,,,,,,,
55,NA,csap,7y,,,,,,,
56,NA,csap,7y,,,,,,,
57,NA,csap,7y,,,,,,,
58,NA,csap,7y,,,,,,,
59,NA,csap,7y,,,,,,,
