value_vt,value_tt,Year
0.181585417833714,0.15246777508376,1985-10
0.18546186573158,0.152648939294374,1985-11
0.230175050902854,0.152830103504988,1985-12
0.199906280696493,0.153011267715601,1986-01
0.179023658304951,0.153192431926215,1986-02
0.166518354608791,0.153373596136829,1986-03
0.150106226306088,0.153554760347443,1986-04
0.122253575273158,0.153735924558057,1986-05
0.191921472520036,0.153917088768671,1986-06
0.221456849694627,0.154098252979284,1986-07
0.1618163599065,0.154279417189898,1986-08
0.20243728035906,0.154460581400512,1986-09
0.217806695087984,0.154641745611126,1986-10
0.217077970185276,0.15482290982174,1986-11
0.175795194442258,0.155004074032354,1986-12
0.190165397228393,0.155185238242968,1987-01
0.167199808128788,0.155366402453581,1987-02
0.134345668723489,0.155547566664195,1987-03
0.152027269412373,0.155728730874809,1987-04
0.117121209065258,0.155909895085423,1987-05
0.178785268944848,0.156091059296037,1987-06
0.150203401891124,0.156272223506651,1987-07
0.213076273814879,0.156453387717264,1987-08
0.176815461269028,0.156634551927878,1987-09
0.166466813810262,0.156815716138492,1987-10
0.175124176351666,0.156996880349106,1987-11
0.140400690840521,0.15717804455972,1987-12
0.169083795323849,0.157359208770334,1988-01
0.14656107128804,0.157540372980947,1988-02
0.069752361412308,0.157721537191562,1988-03
0.106050527700912,0.157902701402175,1988-04
0.130200327406994,0.158083865612789,1988-05
0.155153157108084,0.158265029823403,1988-06
0.177086254582196,0.158446194034017,1988-07
0.159229021873066,0.15862735824463,1988-08
0.166920265176797,0.158808522455245,1988-09
0.169388497746301,0.158989686665858,1988-10
0.196195186982983,0.159170850876472,1988-11
0.155869999995427,0.159352015087086,1988-12
0.149043452277588,0.1595331792977,1989-01
0.189621756674455,0.159714343508313,1989-02
0.128488235595238,0.159895507718928,1989-03
0.141860015350038,0.160076671929541,1989-04
0.147321319905463,0.160257836140155,1989-05
0.181087264374102,0.160439000350769,1989-06
0.214299318287598,0.160620164561383,1989-07
0.165638172352163,0.160801328771997,1989-08
0.168110645734782,0.160982492982611,1989-09
0.204365465942367,0.161163657193224,1989-10
0.179008905075023,0.161344821403838,1989-11
0.1289423734672,0.161525985614452,1989-12
0.120850036108235,0.161707149825066,1990-01
0.07972927687102,0.16188831403568,1990-02
0.096284280800788,0.162069478246294,1990-03
0.09958274044248,0.162250642456907,1990-04
0.10004453652663,0.162431806667521,1990-05
0.13999581222301,0.162612970878135,1990-06
0.197701413019358,0.162794135088749,1990-07
0.177261685304913,0.162975299299363,1990-08
0.162418004656168,0.163156463509977,1990-09
0.156149990001565,0.16333762772059,1990-10
0.157812266413295,0.163518791931204,1990-11
0.151488829181884,0.163699956141818,1990-12
0.164608264722049,0.163881120352432,1991-01
0.111250853631595,0.164062284563046,1991-02
0.124396199859652,0.16424344877366,1991-03
0.115938584242334,0.164424612984274,1991-04
0.126588479499476,0.164605777194887,1991-05
0.167508628768303,0.164786941405501,1991-06
0.178309148963439,0.164968105616115,1991-07
