value_vt,value_tt,Year
0.734763487585426,0.739478284966982,1990-01
0.704061155511514,0.737016246209349,1990-02
0.704906037088663,0.734554207451716,1990-03
0.693690726229158,0.732092168694097,1990-04
0.69832391292639,0.729630129936464,1990-05
0.7103986177569,0.727168091178831,1990-06
0.688858574146407,0.724706052421212,1990-07
0.674662749928391,0.722244013663579,1990-08
0.67325210809257,0.719781974905947,1990-09
0.640782547674029,0.717319936148327,1990-10
0.688872240015095,0.714857897390695,1990-11
0.713537100217403,0.712395858633062,1990-12
0.760045200065543,0.709933819875442,1991-01
0.705404360785627,0.70747178111781,1991-02
0.700016342539831,0.705009742360177,1991-03
0.700192589354899,0.702547703602558,1991-04
0.718773953899725,0.700085664844925,1991-05
0.716851223218068,0.697623626087292,1991-06
0.707698853383201,0.695161587329673,1991-07
