,Date,Monthly_NPP_Mean
176,1993-09,1.9188613475184182
177,1993-10,1.7446842677391747
178,1993-11,1.9171162412926788
179,1993-12,1.9778734899846981
180,1994-01,1.8820043349830795
181,1994-02,1.9504716886333522
182,1994-03,1.8648980009887477
183,1994-04,1.9149130370374658
184,1994-05,1.6012819469170125
185,1994-06,1.7722105664716246
186,1994-07,1.790852637700896
187,1994-08,1.8402843076671094
188,1994-09,1.9171547231350388
189,1994-10,1.777779420473735
190,1994-11,1.8589655272300425
191,1994-12,1.96887326394638
192,1995-01,1.9166527897208565
193,1995-02,1.6961400911325042
194,1995-03,1.885469559397714
195,1995-04,1.81392506482334
196,1995-05,1.6888065469247382
197,1995-06,1.7659351064083812
198,1995-07,1.7197020321453944
199,1995-08,1.7355279104604315
200,1995-09,1.864520035275181
