YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
1979,2934,0.015945840403303647,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0005526231097679376,0.005926356036664071,0.17986500050744492
1980,2934,0.003549024276729575,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00012299589001542172,0.0013190136684364468,0.040032085935254154
1981,2934,0.009642455989723565,11.279744181446882,0.03465625490980366,0.3716552961006842,0.000334171412736423,0.0035836698359985276,0.10876443684494201
1982,2934,0.009145603658024462,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003169523716765286,0.0033990120355425818,0.10316006964742074
1983,2934,0.018839787798932014,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0006529164884063967,0.007001906912886135,0.21250798680469735
1984,2934,0.011605866484677456,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0004022158673421288,0.004313381744867807,0.1309112049511899
1985,2934,0.009118554689931441,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003160149557432497,0.0033889591432967525,0.10285496420695935
1986,2934,0.009480391050267392,11.279744181446882,0.03465625490980366,0.3716552961006842,0.000328554848882688,0.003523437542937404,0.1069363857870947
1987,2934,0.011281939298509422,11.279744181446882,0.03465625490980366,0.3716552961006842,0.000390989764206074,0.0041929924905774645,0.12725738915779855
1988,2934,0.01144434534563798,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003966181495742549,0.004253351558111571,0.1290892878229287
1989,2934,0.0160326384117157,11.279744181446882,0.03465625490980366,0.3716552961006842,0.000555631203673129,0.005958614976181402,0.18084405983779195
1990,2934,0.014658376389605604,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0005080044287220193,0.005447863217434149,0.16534273579011216
1991,2934,0.013476890977580858,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00046705856911067527,0.005008757906789453,0.15201588258836166
1992,2934,0.011850134193271545,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0004106812713173992,0.004404165132433179,0.13366648221591945
1993,2934,0.009079134176510021,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003146487883814416,0.0033743083007086736,0.10241031090006443
1994,2934,0.011022218113627776,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00038198880061733945,0.004096465736706656,0.12432780063383132
1995,2934,0.009309980814150558,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003226490683005832,0.003460103676174815,0.10501420191779687
1996,2934,0.01490978218684549,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0005167172121169672,0.005541299513448767,0.1681785288687108
1997,2934,0.06133957575496065,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0021257999734231284,0.02279717818990025,0.6918947227144376
1998,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
1999,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2000,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2001,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2002,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2003,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2004,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2005,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2006,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2007,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2008,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2009,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2010,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2011,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2012,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2013,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2014,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2015,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
2016,2934,0.0,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0,0.0,0.0
1979,2945,0.009904357836647924,2.824809082141122,0.04289991639082103,0.4900545378734914,0.000424896123096969,0.004853675502572191,0.02797791996973865
1980,2945,0.0056908723647618705,2.824809082141122,0.04289991639082103,0.4900545378734914,0.00024413794863911822,0.0027888378268104016,0.016075627941285257
1981,2945,0.009668385085583556,2.824809082141122,0.04289991639082103,0.4900545378734914,0.00041477291180579557,0.004738035985098606,0.0273113419993942
1982,2945,0.01410181563870104,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006049667118590472,0.006910658746000812,0.039834936890882404
1983,2945,0.009206232860023977,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0003949466199694578,0.004511556189774802,0.02600585019530177
1984,2945,0.015229664266789,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006533513237055227,0.007463366084229708,0.04302089393878568
1985,2945,0.010899378791100341,2.824809082141122,0.04289991639082103,0.4900545378734914,0.00046758243885009263,0.005341290036580811,0.030788664198796566
1986,2945,0.013662475744108643,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0005861190671138811,0.006695358236986947,0.038593885566490876
1987,2945,0.020067511981775542,2.824809082141122,0.04289991639082103,0.4900545378734914,0.00086089458618997,0.009834175310499765,0.056686890102095336
1988,2945,0.019831287506004092,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0008507605759299093,0.009718412434191179,0.05601960105751212
1989,2945,0.017243843354499636,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0007397594381644493,0.008450423686252194,0.04871056531880941
1990,2945,0.014154724096944881,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006072364802940752,0.006936586776055097,0.03998439318425169
1991,2945,0.01785901016780905,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0007661500430218309,0.008751888974663648,0.05044829412007765
1992,2945,0.014321095877251775,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006143738157590329,0.007018118021968582,0.040454361700274596
1993,2945,0.014111563558035509,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006053848967834803,0.0069154357581054935,0.03986247290195039
1994,2945,0.014039040498135407,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006022736635773594,0.0068798955035009775,0.03965760910367992
1995,2945,0.020804107878213355,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0008924944885609741,0.010195147472128107,0.05876763288022075
1996,2945,0.014402715001112103,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0006178752693485331,0.007058115843993594,0.04068492014263165
1997,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
1998,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
1999,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2000,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2001,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2002,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2003,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2004,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2005,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2006,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2007,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2008,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2009,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2010,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2011,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2012,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2013,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
