,Date,Monthly_NPP_Mean
157,1992-02,1.6707487303039381
158,1992-03,1.767252163968295
159,1992-04,1.7720577201343566
160,1992-05,1.469939197188172
161,1992-06,1.580262115380907
162,1992-07,1.444798090165724
163,1992-08,1.8330755426927248
164,1992-09,1.6031827103896896
165,1992-10,1.6714007497734498
166,1992-11,1.4283531579725357
167,1992-12,1.6859431039063975
168,1993-01,1.6696058996286227
169,1993-02,2.000577640119085
170,1993-03,2.017397151322268
171,1993-04,1.8324410932084907
172,1993-05,1.5002950895292602
173,1993-06,1.713822077524653
174,1993-07,1.6458915720076759
175,1993-08,1.7133368166100391
176,1993-09,1.5451446036391707
177,1993-10,1.66134869850241
178,1993-11,1.5674912397803307
179,1993-12,1.5823780076492215
180,1994-01,1.7805098656964429
181,1994-02,1.9302315459624129
182,1994-03,1.8472400578161365
183,1994-04,1.709450772828559
184,1994-05,1.5854503847129717
185,1994-06,1.8051489201839577
186,1994-07,1.744743239446232
187,1994-08,1.716261401327923
188,1994-09,1.646191770447175
189,1994-10,1.6710720252958913
190,1994-11,1.5950366500738038
191,1994-12,1.6929640954656173
192,1995-01,1.694337285421217
193,1995-02,1.665582646424207
194,1995-03,1.7457412034632587
195,1995-04,1.851345315202771
196,1995-05,1.617995257509736
197,1995-06,1.7862471863540148
198,1995-07,1.636382327147133
199,1995-08,1.6542560706398421
200,1995-09,1.6374618898556048
201,1995-10,1.5612399320918795
202,1995-11,1.7421322963467152
203,1995-12,1.884147819284316
204,1996-01,1.858601009237273
205,1996-02,1.987409863520362
206,1996-03,1.8219521819083362
207,1996-04,1.792593792797821
208,1996-05,1.750818887193052
209,1996-06,1.6494778398619512
210,1996-07,1.6764036035612067
211,1996-08,1.9904238876936664
212,1996-09,1.8156101316264353
213,1996-10,1.8981609573520544
214,1996-11,1.7928229286969972
215,1996-12,1.6819006194687434
216,1997-01,1.956571024529098
217,1997-02,1.9997458650461206
218,1997-03,1.8905474090245356
219,1997-04,1.728304974421012
220,1997-05,1.7590239990893783
221,1997-06,1.5980700290501284
222,1997-07,1.4110087817593888
223,1997-08,1.701020774758354
224,1997-09,1.6304829809646328
225,1997-10,1.3388511156386493
226,1997-11,1.422175653889108
227,1997-12,1.5437912634376014
228,1998-01,1.5922148610301259
229,1998-02,1.608319197695042
230,1998-03,1.4498474426034127
231,1998-04,1.597933313738953
232,1998-05,1.6809898646304577
233,1998-06,1.5677020990695227
234,1998-07,1.5494032047530717
235,1998-08,1.584246861063644
236,1998-09,1.4897170386007679
237,1998-10,1.378897458977276
238,1998-11,1.333445266909199
239,1998-12,1.2144174403111336
240,1999-01,1.5365674020702236
241,1999-02,1.680853428899363
242,1999-03,1.7296220586994357
243,1999-04,1.558325512327213
244,1999-05,1.6894108151537153
245,1999-06,1.7855776848308953
246,1999-07,1.7863190976232257
247,1999-08,1.6523951869559368
248,1999-09,1.6087433738287484
249,1999-10,1.6726889555839946
250,1999-11,1.3795348878772282
251,1999-12,1.5959155364200457
252,2000-01,1.506472372618222
253,2000-02,1.9230146173786289
254,2000-03,1.7821258326954714
255,2000-04,1.8954886763891186
256,2000-05,1.7167592236776206
257,2000-06,1.5808606488847698
258,2000-07,1.7729403127462813
259,2000-08,1.6697163477193493
260,2000-09,1.7979757424333678
261,2000-10,1.7577452048920084
262,2000-11,1.519100580030469
263,2000-12,1.6292751197163493
264,2001-01,1.6684431042350687
265,2001-02,1.7907856901172436
266,2001-03,1.6923918736062573
267,2001-04,1.687871398781472
268,2001-05,1.5402248109607155
269,2001-06,1.5483731626425858
270,2001-07,1.6372745901839638
271,2001-08,1.4301904604764943
272,2001-09,1.4874138513456268
273,2001-10,1.098467924995003
274,2001-11,1.0969111926376032
275,2001-12,1.2467700675792786
276,2002-01,1.492797680348316
277,2002-02,1.6027707712434824
278,2002-03,1.6151984947680227
279,2002-04,1.5240503356286825
280,2002-05,1.583311588200445
281,2002-06,1.5176364709309984
282,2002-07,1.4105590415362128
283,2002-08,1.2530853731843772
284,2002-09,1.0769924286780335
285,2002-10,1.048229164496148
286,2002-11,1.0023906754123098
287,2002-12,1.1490002585490051
288,2003-01,1.0922399555404978
289,2003-02,1.2428776905177663
290,2003-03,1.310783899894045
291,2003-04,1.4113547459119786
292,2003-05,1.402308282174653
293,2003-06,1.5706601272926095
294,2003-07,1.345585131580169
295,2003-08,1.3179784830239836
296,2003-09,1.2953565716755788
297,2003-10,1.1548059986196515
298,2003-11,0.9133715904145497
299,2003-12,0.8941215582560849
300,2004-01,0.9084913038786978
301,2004-02,0.9243163398804037
302,2004-03,1.0300423401062788
303,2004-04,1.0683851742822235
304,2004-05,1.040990681382387
305,2004-06,1.1208822794876185
306,2004-07,0.9910078538500176
307,2004-08,0.8716614929264033
308,2004-09,0.7951908806683913
309,2004-10,0.7860705448793955
310,2004-11,0.6972468340874182
311,2004-12,0.7128781275997313
312,2005-01,0.8247470073867844
313,2005-02,0.9483094263110574
314,2005-03,1.2130515168929208
315,2005-04,1.159309848099017
316,2005-05,1.1967373934809067
317,2005-06,0.9836340585369432
318,2005-07,0.8004168758817539
319,2005-08,0.6505625869547871
320,2005-09,0.6969508810380122
321,2005-10,0.6587756369163884
322,2005-11,0.7075309195209446
323,2005-12,0.9460066308699955
324,2006-01,0.9891863284057376
325,2006-02,1.187821747392448
326,2006-03,1.0882149162351573
327,2006-04,1.0439992343608202
328,2006-05,1.102794994751701
329,2006-06,1.1125646318479232
330,2006-07,0.8964297539083398
331,2006-08,0.7817238919718471
332,2006-09,0.6591281094926399
333,2006-10,0.6132954841397635
334,2006-11,0.8031748739791378
335,2006-12,0.9936437679180121
336,2007-01,1.1889436142598127
337,2007-02,1.1555849199326362
338,2007-03,1.3694278522464975
339,2007-04,1.2494074703198195
340,2007-05,1.2983002164648225
341,2007-06,1.0247968222187345
342,2007-07,0.9239871022719789
343,2007-08,0.8790103850606653
344,2007-09,0.868953759575861
345,2007-10,0.8030214427830417
346,2007-11,0.7685155217599928
347,2007-12,0.992379655871866
348,2008-01,1.2288812992356346
349,2008-02,1.3959041396226644
350,2008-03,1.4085586607272986
351,2008-04,1.3836590735045828
352,2008-05,1.4229143220077767
353,2008-06,1.508680368010665
354,2008-07,1.3989266977473662
355,2008-08,1.2840126091966992
356,2008-09,1.0649642413560998
357,2008-10,0.9218666133135474
358,2008-11,0.9282831086917748
359,2008-12,1.0995645944050645
360,2009-01,1.3244698618657218
361,2009-02,1.448628476229518
362,2009-03,1.5634371689134792
363,2009-04,1.318812496464315
364,2009-05,1.230952967373695
365,2009-06,1.1743591915753437
366,2009-07,0.9197251092235426
367,2009-08,0.6296715979372499
368,2009-09,0.4471980952994434
369,2009-10,0.4119475286772222
370,2009-11,0.4425774668179671
371,2009-12,0.6526423909701612
372,2010-01,0.8546505874166
373,2010-02,0.9155695718417846
374,2010-03,0.8607517328403343
375,2010-04,0.9303650588057887
376,2010-05,0.8278313229851108
377,2010-06,0.8073899341716104
378,2010-07,0.8693050135420256
379,2010-08,0.7182454075347502
380,2010-09,0.6503796431365462
381,2010-10,0.6291168663911093
382,2010-11,0.7827151061777786
383,2010-12,0.8530147844281828
384,2011-01,0.8967988490996057
385,2011-02,0.7831589410099741
386,2011-03,0.7598220973484062
387,2011-04,0.8955172553122855
388,2011-05,1.1090802949208034
389,2011-06,1.1182396501276968
390,2011-07,1.2020353346770165
391,2011-08,0.9474534614185516
392,2011-09,0.7899002627293239
393,2011-10,0.7622365904264822
394,2011-11,0.7056703248847501
395,2011-12,0.633787123276298
396,2012-01,0.6287367864240399
397,2012-02,0.5216053759142575
398,2012-03,0.47352242584536053
399,2012-04,0.48831776705202834
400,2012-05,0.5417537747836182
401,2012-06,0.7486048109047653
402,2012-07,0.9170332372222737
403,2012-08,0.8647868605845024
404,2012-09,0.8338633349898114
405,2012-10,0.6398231271500423
406,2012-11,0.5787305794544548
407,2012-12,0.5422529915881791
408,2013-01,0.6361505616106086
409,2013-02,0.7150853510226172
410,2013-03,0.6313211207073728
411,2013-04,0.6176978260922227
412,2013-05,0.6705469221791349
413,2013-06,0.8423467185182569
414,2013-07,0.9715602915841537
415,2013-08,0.9829787331782128
416,2013-09,0.8848478140530456
417,2013-10,0.7409305041315275
418,2013-11,0.8240920127341816
419,2013-12,0.7471331324893002
420,2014-01,0.7390939777902928
421,2014-02,1.028718665218008
422,2014-03,1.1003223987862047
423,2014-04,1.058210975117294
424,2014-05,1.0965287062154274
425,2014-06,0.8848782789883136
426,2014-07,0.8892982284352151
427,2014-08,0.7789859636948253
428,2014-09,0.5516187745875692
429,2014-10,0.6935711791386922
430,2014-11,0.7822369302915501
431,2014-12,0.8706246127675725
432,2015-01,0.9002867655674639
433,2015-02,0.9321427957897119
434,2015-03,0.9838128148808211
435,2015-04,0.9752206856484434
436,2015-05,0.9235572250301379
437,2015-06,0.8527937455975589
438,2015-07,0.7590261546425904
439,2015-08,0.5784188582970935
440,2015-09,0.45667926064340497
441,2015-10,0.3988237215592621
442,2015-11,0.4030326566555592
443,2015-12,0.5120921476397385
444,2016-01,0.5788847619280014
445,2016-02,0.6971938788274663
446,2016-03,0.8298467905973614
447,2016-04,0.9254644713018844
448,2016-05,0.7973787225284458
449,2016-06,0.8450694528723283
450,2016-07,0.7594742498961189
451,2016-08,0.68452067593258
452,2016-09,0.6842021208764532
453,2016-10,0.679196042949958
454,2016-11,0.679943254911365
455,2016-12,0.8561456418927539
