photo,ar,npp,lai,f5,evapm,cleaf,cwood,croot,csap,cheart,csto,wue,ls,Date,Spin
2.479610201104188,0.7712907442916654,1.7083194593029798,6.575325147208423,0.8941753651929951,1.5652313563792835,0.2926790615054506,34.118073636212465,0.384991818901604,3.9999730644001597,30.118100571812295,23.123315779682372,0.0075839343174637025,58.0,1979-01-01,1
2.7138271209649494,0.8568248269554585,1.8570022874997771,7.901989747097576,0.8905907715554955,1.699848016605371,0.27822521049486243,33.70766830516898,0.36163682594100577,3.8493093138213603,29.858358991347618,23.538956386037867,0.004669358932909227,58.0,1979-01-02,1
2.5869705410712855,0.7843605064931979,1.802610033127912,7.48879964064194,0.8908228778812548,1.696744890746909,0.24739338586044596,33.32312012539786,0.3212972976239209,3.6814423498982567,29.641677775499588,23.965595593645837,0.00494687472139944,58.0,1979-01-03,1
2.199908964581811,0.6871722481147527,1.512736719383657,6.475914526892797,0.9080323575596871,1.505956704705659,0.24075938515961787,33.00381815028371,0.3123858172464521,3.537582209746288,29.46623594053743,24.019381699958085,0.008611599494596615,58.0,1979-01-04,1
2.4967760573967417,0.673714120203352,1.8230619498560725,6.207067307908336,0.9063138628637407,1.4920785243161654,0.20852662276810266,32.64198251260796,0.26975374405118346,3.379005748896127,29.262976763711826,24.47740541123961,0.013425376909983546,58.0,1979-01-05,1
2.488971057158127,0.6199756050156753,1.868995448766597,5.501461581754825,0.8624300978169995,1.8194416050049975,0.28887561275392587,32.38224738742416,0.3736946250364877,3.341237892495918,29.041009494928254,24.52478748837457,0.006140673746097524,58.0,1979-01-06,1
2.5299889341623665,0.8881213306568149,1.702473274336741,8.031540772322675,0.859643222746712,1.7260635587728976,0.29335363787369206,32.495832240931435,0.38215671304699383,3.5529334984856122,28.942898742445838,24.164861107572886,0.004842221433796233,58.0,1979-01-07,1
2.4923864773556357,0.959546601042654,1.6650843079305957,8.880064499947535,0.8919718751509982,1.573078370728962,0.27426548183433924,32.85270832247593,0.36327841217588647,3.633052855336802,29.219655467139127,23.794501278565107,0.006766807876992594,58.0,1979-01-08,1
2.6796931586222494,0.7698687351975111,1.9098244226114296,7.655578014367547,0.8945849155890593,1.6313409227209676,0.22754408232966516,32.65218396873519,0.3013680775865864,3.5045179154320962,29.147666053303084,24.24323448334412,0.006192768680301701,58.0,1979-01-09,1
2.403424728874818,0.6448637305189954,1.7585610095391129,6.130558362280542,0.8777764432052042,1.6711675909748518,0.23413805456583353,32.58415537665442,0.30809514080025513,3.5940146416491388,28.990140735005273,24.249693862842236,0.00728332302960464,58.0,1979-01-10,1
2.5399773016715526,0.8893560986595177,1.8020707794207242,7.835785895957201,0.894549698740797,1.5586045051098196,0.29945018034722093,33.64528358175636,0.3978137179716744,4.208280312011415,29.437003269744938,23.32408648684499,0.008604716573772686,58.0,1979-01-11,1
2.5590218047910236,1.272178813362655,1.6188514143656456,8.997867181286766,0.9097821855083044,1.4852143581908903,0.2870224619503555,35.33151685092823,0.3927808587601259,4.420935183552138,30.91058166737608,22.349327314204828,0.007685035450006969,58.0,1979-01-12,1
2.6605843058142664,0.876600211609418,1.7839841012383135,7.592191349819676,0.8920085715626007,1.5835180392252142,0.2767565204032803,35.43451197594232,0.3749169614323973,4.387680201160168,31.04683177478216,22.418838534751092,0.005697199440719398,58.0,1979-01-13,1
2.7214524858553215,0.8605155761731071,1.8615147278014395,7.990120528513803,0.9070757300637079,1.668375079107012,0.2800607802837413,35.470881290057754,0.3748086794623797,4.456021044172323,31.014860245885437,22.63028864828273,0.004517465531618123,58.0,1979-01-14,1
2.833932525601344,1.0539979275627387,1.9166057618148644,8.098787665325737,0.9044909608266332,1.8222344806649338,0.249157622203409,35.82111897364011,0.3362053435721066,4.374339783220093,31.44677919042002,22.835744407177277,0.0037520306124560034,58.0,1979-01-15,1
2.7112098722847042,0.8332347791008439,1.8779750958801602,6.9460672585943,0.8847917405874228,1.9730379364454536,0.26732759832997294,35.64949516600437,0.35178540837704597,4.2386909858639505,31.410804180140413,23.091947420889046,0.0033806595256917166,58.0,1979-01-16,1
2.6391632240589025,0.8734443154589314,1.7657189073164843,7.184514696992294,0.8698628224897855,2.014394412134715,0.24302885987901207,35.26243956751077,0.3182355587438151,4.0384224066300565,31.224017160880706,23.504426456744277,0.003000995104375253,58.0,1979-01-17,1
2.5405931186592112,0.7923070293376683,1.7483027129624666,6.431355717666252,0.8497412980488289,2.0656770414388066,0.2704958546633689,35.1813424772196,0.3527890987869861,4.032894658996098,31.148447818223506,23.54451002787067,0.003202700127072203,58.0,1979-01-18,1
2.7065710293269363,0.9966234787348675,1.8066573265871182,8.080347957856484,0.8726754067907847,1.9418795613608981,0.26549959755797137,35.267767201208116,0.3477156717548227,4.015763539970939,31.252003661237175,23.463290606491192,0.0030978872850414363,58.0,1979-01-19,1
2.5841858053653994,0.8337226019905316,1.7510981425103558,7.6272398175972835,0.8723468490261135,1.8668045325014067,0.2823937173908386,35.65172149519087,0.36912813754131985,4.248518741533417,31.403202753657443,23.21405390865613,0.0037008484023676783,58.0,1979-01-20,1
2.643253518695437,1.100542036801581,1.7494448312797284,8.37095910069866,0.8927693184702221,1.7752824557518518,0.29399591630869243,36.45566587853816,0.39221585470484643,4.298670218478914,32.156995660059245,22.959358092520777,0.0036994143922609505,58.0,1979-01-21,1
2.647095470518739,0.9942211606237426,1.738650330589298,8.619540830450012,0.9206309536280325,1.5198845004599078,0.25765464973085694,36.45481102701641,0.34679306262996556,4.259668218146094,32.19514280887033,22.83983915925337,0.005910197360381349,58.0,1979-01-22,1
2.733849381617715,0.7812492577485011,1.9526001217637545,7.072512318011187,0.9179424207083337,1.5416593118747768,0.2398645624461971,35.99499150288306,0.31938591410675116,4.089048056088654,31.905943446794407,23.342061142538732,0.008908424218737152,58.0,1979-01-23,1
2.5173062988567447,0.7465983321770244,1.770707972363579,6.735379596385741,0.9054887010784121,1.705049766285889,0.2568037724712591,35.615909140711175,0.33895622063962644,3.9344155780676506,31.681493562643503,23.597940306865315,0.005617466181665044,58.0,1979-01-24,1
2.661566593702806,0.7749783915728148,1.8865881994011864,6.951071867975301,0.9094280370641343,1.6593984028711892,0.26365144379822064,35.28875607369933,0.34289807292435387,3.830551919536354,31.458204154162964,23.924868581368003,0.005868128626976106,58.0,1979-01-25,1
2.63191543297069,0.7700237141743533,1.8618917112562847,7.2201376927478895,0.9230421665924343,1.507639116786481,0.24550598399723678,34.94311874803021,0.3189433779362551,3.7207362022290895,31.222382545801135,24.321649865348693,0.009539520982159277,58.0,1979-01-26,1
2.564101433246424,0.7126131902196269,1.8514882452099513,6.900493419428101,0.9319346892344132,1.4479653946047384,0.255779099611863,34.53742386108268,0.3308803876187593,3.5824442992630647,30.95497956181961,24.65017438567633,0.012806432545811075,58.0,1979-01-27,1
2.769195990474678,0.7262985733746827,2.042897405429855,6.987448450352596,0.9201144315581632,1.5483434644720737,0.22317454595397013,34.21552276290814,0.2887025577302696,3.4482997545676866,30.767223008340448,25.22144979664723,0.011241683744891115,58.0,1979-01-28,1
2.249206690076012,0.6354483495881397,1.6137583437247602,6.329034139950871,0.9199509670489572,1.5221370579064553,0.2403325276913866,33.90301742952966,0.3108984277471982,3.3837384935590404,30.519278935970622,25.175765127790054,0.01227790914444959,58.0,1979-01-29,1
2.3068204839759847,0.7588197370229998,1.6358621780446292,7.200119292015026,0.9089197257148864,1.505878898683814,0.28109230231111304,33.90968959117476,0.36749564813219676,3.4848726266724164,30.42481696450234,24.725034755305867,0.013670267452266094,58.0,1979-01-30,1
2.5112378319069024,0.9087489435204243,1.7382698011650286,8.002850481090771,0.9256821650273762,1.3593882199229046,0.2626563054439396,33.90251443897438,0.34928569472996596,3.5323037945226945,30.37021064445169,24.42456308411751,0.01622418699696913,58.0,1979-01-31,1
2.6862455130596143,0.7479416776594974,1.9383659103758848,6.99926404180973,0.907495232638496,1.6244505359067194,0.23569477845729334,33.82391498248624,0.312571622200033,3.5260814768507016,30.29783350563554,24.740728967254537,0.00810969063040812,58.0,1979-02-01,1
2.6113216174459692,0.8611032544640393,1.8613995190047814,7.614877201465621,0.9140937917581614,1.6914869828604049,0.2616812927856235,34.16255809259651,0.3489456542124225,3.865287506453092,30.297270586143416,24.269330162330167,0.008964478167903715,58.0,1979-02-02,1
2.7591433643593253,0.9361938028863801,1.9376733403900293,7.447851975830791,0.9221862513989159,1.6116542474527864,0.24186073337020852,34.47402338951656,0.3263868053912563,3.854028340193996,30.619995049322554,24.29220773494879,0.011170741755178848,58.0,1979-02-03,1
2.587813228862684,0.7626958944902757,1.8251173312634568,6.652535636562444,0.9159097131513207,1.6267553222207214,0.2380641331707601,34.2843240152803,0.3176301631530141,3.7644347627533774,30.519889252526923,24.481362589473925,0.012822269879983871,58.0,1979-02-04,1
2.5544351704634947,0.7432277767752686,1.8112073884483044,6.6371351628870245,0.9071209906599391,1.7164485461340988,0.255682634797996,33.92758942423199,0.336463899367435,3.6516895327931667,30.275899891438822,24.68435344104262,0.007430260798206109,58.0,1979-02-05,1
2.753170679872173,0.7862868560182599,1.9668838283196886,6.802761788269942,0.8898234166637241,1.885540793647871,0.24139052362067218,33.59136667367695,0.3147005366598358,3.514221657769772,30.077145015907185,25.158332117191122,0.004178775518699426,58.0,1979-02-06,1
2.3620853477974797,0.7328572806054946,1.6292280752007682,7.0165864397752395,0.8935122524962932,1.8430977201977714,0.21058198572764475,33.22807817978894,0.2724125980927471,3.3592732075127296,29.868804972276212,25.367619241102254,0.004142579202855254,58.0,1979-02-07,1
2.4730847378617686,0.6663083518506444,1.8067763940310444,6.101703818522013,0.8498659946464248,2.1414351402804956,0.2080738539393184,32.8965700898107,0.26916803425004177,3.2335871512205028,29.662982938590194,25.641998369731393,0.0035282154309305806,58.0,1979-02-08,1
2.4910693250475724,0.6613335389293622,1.829735783046243,5.8576496727031495,0.852738730049282,2.098260473614837,0.26018177860194375,32.75038022532821,0.3365757713815822,3.2694808816120435,29.48089934371617,25.60412399323863,0.0040977571980022704,58.0,1979-02-09,1
2.438151338424273,0.8667224687905505,1.6827825580428484,7.8576129950174955,0.906500751111189,1.6084294069178469,0.21840592145420978,32.62402499230479,0.2874380936048886,3.274775211524352,29.349249780780433,25.48180939422389,0.010718052699651861,58.0,1979-02-10,1
2.4782745909418296,0.6688589916607045,1.8094155957826907,6.197080369120413,0.8573708504774336,1.951432321548073,0.24172139935507947,32.39357538015761,0.3174651844713581,3.241193763079908,29.152381617077683,25.501506188405827,0.00555278630027593,58.0,1979-02-11,1
2.6480111141673897,0.7174507665844329,1.930560356290899,6.717432178758346,0.8832698323559648,1.8331554400180519,0.22159844913419813,32.04934420962139,0.29015931460910477,3.13349445111279,28.9158497585086,25.915936546445014,0.0053927535749748986,58.0,1979-02-12,1
2.4686796534027318,0.65048912908684,1.8181905277801436,6.628022717081552,0.8890485464946176,1.7598417801480273,0.19987832937536404,31.762129810078285,0.26114469108187893,3.044365181581669,28.717764628496614,26.20331401146617,0.008483473863399423,58.0,1979-02-13,1
2.4411939759453682,0.6101763062803787,1.8310176664328697,5.880394782552393,0.8762474304843704,1.8506852509947598,0.19926466809995044,31.483106335487523,0.2577723149377178,2.925050522116666,28.558055813370853,26.475929963002937,0.007033773683455342,58.0,1979-02-14,1
2.4052271152998417,0.6112895513917832,1.793937560017841,5.883950407996496,0.8657006972787248,1.991636309594865,0.21542696567608674,31.17960656551601,0.27868015023355236,2.8368319954388186,28.342774570077193,26.604522641756784,0.005842226592175439,58.0,1979-02-15,1
2.278654647695846,0.6396577598823135,1.639117167933499,6.040677639545925,0.8402368240043907,2.0172697299918583,0.202552075674682,31.085640410167084,0.26203026161265497,2.828549587930141,28.25709082223693,26.576204611080684,0.005517011051946002,58.0,1979-02-16,1
2.364639316595195,0.7669597432565454,1.7070456085869279,6.829376373281048,0.8283993494152673,2.1071930571758037,0.2470416223545168,31.49516889153958,0.3244086380377997,3.1986355986702995,28.296533292869285,25.760045094808852,0.0047535129619350695,58.0,1979-02-17,1
2.448741653638856,0.9509849040584066,1.6987452189858825,7.304829335190386,0.841464257183771,1.999071166636285,0.2251019913963811,31.802751836195977,0.3043607698583265,3.3122607982571095,28.49049103793887,25.41193331362895,0.004685170381612143,58.0,1979-02-18,1
2.406183409689602,0.7264301715388625,1.679870473303031,6.55716653117586,0.83857934044859,2.0133576464227523,0.21930604002617698,31.828471007259573,0.29487771453214234,3.336369981841725,28.49210102541785,25.327173094870563,0.0043118502571660505,58.0,1979-02-19,1
2.442529784059789,0.809495071436379,1.7111521717114229,7.610145817246306,0.8614384094500771,1.924199661045475,0.19352476392185713,31.78960888941313,0.26190461139062077,3.344637804855554,28.44497108455758,25.149989977443244,0.005237562082756449,58.0,1979-02-20,1
2.237517202934071,0.6504814606190205,1.5870357522044067,5.977918150433129,0.8286808977871778,2.0314579964315644,0.19113436901526173,31.535855559995493,0.25637886136063853,3.2523644851670634,28.283491074828422,25.114947013714264,0.005628361898323988,58.0,1979-02-21,1
1.9674618634599548,0.6140047583318625,1.353457099279652,5.5700143100947805,0.8620047578696665,1.7900861067574623,0.23482412398098348,31.373369417773894,0.30610749710331886,3.2943300895694905,28.079039328204395,24.701968992876292,0.008551008138024719,58.0,1979-02-22,1
2.2277051036508264,0.8198529395433197,1.5335152124961091,6.850475285565329,0.864096447007777,1.6977338048188608,0.22257827874706682,31.382625822675045,0.2951757832947721,3.27725382947498,28.105371993200055,24.43696188265591,0.013935158274001658,58.0,1979-02-23,1
2.190690455782453,0.6715655117394228,1.5191249499283705,6.178074500034776,0.8756989294883457,1.6647379350624092,0.19869389888291425,31.10380654168487,0.263174201193263,3.1843771784489214,27.919429363235942,24.45670209046963,0.01026341212414461,58.0,1979-02-24,1
1.4304835756751526,0.5980160501443889,0.8337923399257678,5.811114705605185,0.8816001481957275,1.5850213839919969,0.2503100954485093,31.568993695882412,0.32745475857733475,3.5560194330847454,28.01297426279767,23.240158199582474,0.010008029688693042,58.0,1979-02-25,1
2.1560112607120328,1.0675783482381986,1.4070738421118452,7.587754267249419,0.8651438231387071,1.7300724674055652,0.21887336442540153,32.70457771849671,0.29981995983741966,3.719362275461197,28.985215443035507,22.489194530981404,0.006275055491358786,58.0,1979-02-26,1
2.3981635854574117,0.826479820650998,1.6472417692157817,6.91445406518044,0.8470102260315739,1.960177148791292,0.2455870769067331,32.76697456838816,0.33495181286310893,3.779293652789945,28.98768091559822,22.15559963671577,0.005007626274718652,58.0,1979-02-27,1
2.4099601952180025,0.7726917949587238,1.637268404500311,6.928721035081098,0.879028896715851,1.6928473609336812,0.23860741156662577,32.46342650578168,0.3208125817662959,3.7507066824734205,28.712719823308277,22.24026109755526,0.00965581988258519,58.0,1979-02-28,1
2.4617177552313145,0.8385204122831392,1.7092817160935965,7.399151040414989,0.8617240388603313,1.7468052006386807,0.21894043711036615,32.23182168654349,0.295896682704008,3.7408706087620436,28.490951077781432,22.331187134302326,0.006180243193004588,58.0,1979-03-01,1
2.4133295300285766,0.680651732898341,1.7326778049228702,6.518495939862759,0.8838233214395137,1.6077671986237214,0.23793564577629236,31.878038149881824,0.31356147958264463,3.674440406357099,28.20359774352473,22.48265704201827,0.01124998678819273,58.0,1979-03-02,1
