YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
1986,5978,0.03038613001743345,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0007351492437288254,0.02468548912297144,0.17654849882034487
1987,5978,0.02550841938988009,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006171399652548441,0.020722869580029033,0.14820818406224576
1988,5978,0.02835641020586238,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006860430566756602,0.02303655830149234,0.16475548715504915
1989,5978,0.02422880278012764,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0005861814594371357,0.019683317590897982,0.1407733974873262
1990,5978,0.030437042909149926,5.810167294059942,0.02419357921877672,0.8123933225063087,0.000736381008807825,0.02472685041623139,0.17684431123864197
1991,5978,0.023536794603006863,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0005694393047839229,0.0191211347686853,0.13675271420939702
1992,5978,0.025057536126847024,5.810167294059942,0.02419357921877672,0.8123933225063087,0.000606231485312233,0.020356575027911116,0.145588476873932
1993,5978,0.030367265866700736,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0007346928524036786,0.02467016401288143,0.17643889494872744
1994,5978,0.029020922327638882,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0007021199833356973,0.02357640351194807,0.16861641375150135
1995,5978,0.026344023271798786,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006373562139675614,0.021401708593960133,0.1530631824077593
1996,5978,0.025154693351264662,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006085820663178577,0.02043550490826125,0.14615297660162502
1997,5978,0.02879105047666274,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006965585604989392,0.023389657155182885,0.16728081984113474
1998,5978,0.025000478452022724,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006048510559363322,0.020310221753886117,0.14525696223779275
1999,5978,0.02972846199684845,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0007192379003731461,0.024151204014622243,0.17272733759679276
2000,5978,0.02318517095073613,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0005609322700975153,0.018835478061545275,0.1347097219651557
2001,5978,0.0258240894456222,5.810167294059942,0.02419357921877672,0.8123933225063087,0.0006247771537554364,0.020979317825429118,0.15004227989583263
2002,5978,0.02388880072987331,5.810167294059942,0.02419357921877672,0.8123933225063087,0.000577955592899761,0.019407102195632908,0.13879792869502516
