date,npp,photo,ar,lai,f5,evapm,cleaf,cwood,croot,csap,cheart,csto,ctotal,wue,climate
1996-06,0.694896592148505,1.33278244438932,0.660815064369456,6.09722884738143,0.483722285964343,1.15266645360781,0.20584723804304,30.0337838492384,0.269542750320246,3.08696205703986,26.9468217921986,7.31221525010827,37.82138908771,0.013836862000453,1y
1996-07,0.705865996690422,1.34205886488403,0.646509214044632,5.94658438788362,0.442402996711434,1.11176724936557,0.206451264148512,30.2166149447761,0.268557636992312,2.97898867281587,27.2376262719602,6.92970515523825,37.6213290011551,0.007423758995652,1y
1996-08,0.690397675805091,1.35349462517846,0.675166475213302,6.13075792500004,0.425048003898479,1.14900452211298,0.207927776184529,29.8488746171706,0.270696005512655,3.07099440102677,26.7778802161438,6.40798675753221,36.7354851564,0.008797942997342,1y
1996-09,0.542416538976069,1.20322487383212,0.669688721855372,5.88748419967157,0.380062103248603,1.09167611177688,0.200956599976048,29.7144385804901,0.261214356808065,3.0449731442213,26.6694654362688,5.16454549419215,35.3411550314664,0.007611644229517,1y
1996-10,0.563231918305957,1.20803480061968,0.648590718198329,5.83545681137379,0.373588974254546,1.05916944179117,0.206002950733993,28.5999284321494,0.267031662486556,2.87641435195804,25.7235140801914,4.56174978098814,33.6347128263581,0.008629272318202,1y
1996-11,0.502146554247335,1.16202900784216,0.669384872507148,6.01825355573191,0.365256210292151,1.02756953661989,0.207031157300689,28.4005268870032,0.269160041181826,2.96208914852407,25.4384377384791,3.76711546366654,32.6438335491523,0.00984108643333,1y
1996-12,0.515707174800142,1.12789540879129,0.615429740978981,5.77556042812734,0.363516231349876,0.983976863671564,0.198991705306597,28.3720801642016,0.25784210006395,2.78726191548146,25.5848182487201,3.8384395282662,32.6673534978383,0.01125682144461,1y
1997-01,0.518022692776893,1.08642213474353,0.573958954340092,5.41151489015587,0.362156332820099,1.0511988910361,0.185936714204434,27.5400621148172,0.2412205570006,2.59063665118511,24.9494254636321,3.94254075070158,31.9097601367238,0.013846707390297,1y
1997-02,0.602571882465237,1.14247975875144,0.54109389550522,5.14536264660377,0.381442206118666,1.0559527680246,0.179239315008691,27.2868462153293,0.232174439398078,2.49641106043274,24.7904351548966,5.33790198781155,33.0361619575476,0.014046988850482,1y
1997-03,0.685963427859878,1.28506304294026,0.609385441539429,5.72215564207942,0.428889425633933,1.06963210588241,0.198579716615499,27.5953798185129,0.258330072644413,2.76468715812463,24.8306926603883,5.54964345082679,33.6019330585997,0.014796851538464,1y
1997-04,0.655921746830129,1.28991290970559,0.652424621554498,5.90479874858572,0.439445314233269,1.09445945600905,0.204050555761764,27.026805118102,0.266089603102483,2.88609191518428,24.1407132029177,6.57224664147394,34.0691919184402,0.013275857401568,1y
1997-05,0.655581366047941,1.26618786926537,0.612204690987067,5.57960318222675,0.441851512345564,1.07593501033293,0.193600543732503,25.8588721879119,0.251062864711028,2.8102996684988,23.0485725194131,6.09142189673723,32.3949574930927,0.011833246754198,1y
1997-06,0.579380399988993,1.28985989704595,0.725408651359326,6.5850955810143,0.440118922366499,0.989877364756276,0.22447993906762,25.815315593548,0.292358813974124,3.10387066215151,22.7114449313964,4.65046223006839,30.9826165766581,0.007753147156622,1y
1997-07,0.454880592769101,1.14123733420003,0.693716449657274,6.31206131739154,0.380447319552123,0.97546638280117,0.219019843011893,26.751553655846,0.284265594833726,2.83063265141687,23.9209210044291,3.59025574742533,30.8450948411169,0.006460934505434,1y
1997-08,0.497248116154228,1.12654274275913,0.634941777197763,5.9665002141805,0.35180372314695,0.955968295196089,0.201200449872759,29.6168494214783,0.261159531537877,2.73048125171294,26.8863681697654,3.15190553586713,33.2311149387561,0.007764180919627,1y
1997-09,0.456357749888121,1.04205205921491,0.591175737706325,5.89448334529962,0.327186003851775,0.85633315046479,0.199688408666022,30.1093883931238,0.259200943284047,2.70170835770242,27.4076800354214,2.88457431539025,33.4528520604641,0.007718010491333,1y
1997-10,0.263166396599096,0.807280779106738,0.564334324381565,5.31415241937097,0.255888949089752,0.928774297777437,0.177679905928915,32.7521852584222,0.231930464423362,2.25893980388499,30.4932454545372,1.67718704115418,34.8389826699286,0.007450976690608,1y
1997-11,0.277382175506608,0.710552476712167,0.450410206593766,4.48070477412854,0.232565225434475,0.903254730513643,0.148881015347222,31.3608776009345,0.194307427689946,1.88340016392737,29.4774774370071,1.45599922608071,33.1600652700523,0.010846763658114,1y
1997-12,0.366429425855823,0.827402994792068,0.466418207607662,4.87346892373239,0.272131948179885,0.840567785772183,0.166358060666865,29.3468520813175,0.215733507528885,1.95031472732249,27.396537353995,2.44446377155107,32.1734074210643,0.016037934227057,1y
