"date","npp","photo","ar","lai","f5","evapm","cleaf","cwood","croot","csap","cheart","csto","ctotal","wue","ls","frequency"
1994,1.80666923670287,2.62453678156205,0.874964497922134,7.5969305399979,0.878477543992999,1.66340709273465,0.263805065232019,34.7094302427863,0.349097712969379,3.97557420799908,30.7338560347872,23.952896914603,59.2752299355908,0.00873107983849607,58,"7y"
1995,1.78663599228913,2.60185641853463,0.869854033422015,7.46695289012976,0.870006944953523,1.7333120624891,0.259248839283221,35.4471780289285,0.342787267688123,3.90901704526241,31.5381609836661,23.8829854358296,59.9321995717295,0.00759266317764531,58,"7y"
1996,1.8041646430503,2.63191145033555,0.88737423391805,7.59601032798016,0.877221527018379,1.6676797265576,0.265819191300391,34.5989517802252,0.352039128412464,4.02550348480519,30.57344829542,24.0986040446301,59.3154141445682,0.00850985881513654,58,"7y"
1997,1.66299666662914,2.51585990300894,0.918158696334702,7.74040433770223,0.831118612231799,1.66344499900593,0.264694176307717,36.9342752271999,0.35119380367472,4.16192200918221,32.7723532180177,21.3857236652358,58.9358868724181,0.00747879823224109,58,"7y"
1998,1.73791746207494,2.54815862168999,0.866129991497841,7.43197359414469,0.83877282242904,1.67660303519093,0.256439876400182,36.8507207522482,0.339335007673834,3.93901998706701,32.9117007651812,22.9326836475927,60.3791792839149,0.00815640950704476,58,"7y"
1999,1.84852676956821,2.65940046727377,0.867960734581876,7.62113277872602,0.876570244667748,1.58418116908568,0.265242755033608,34.004844111051,0.350962756998676,3.99053130558446,30.0143128054665,24.887706626922,59.5087562500053,0.00976078060128629,58,"7y"
2000,1.84513363017648,2.67025194523048,0.880487823120259,7.64737589378801,0.876504256906153,1.61849016391904,0.266634736981396,35.3025041988035,0.352535600680989,4.02997209318602,31.2725321056175,24.5360894894776,60.4577640259435,0.00889813757645996,58,"7y"
2001,1.76491170433445,2.60425641484418,0.900691095365082,7.68875880317132,0.854655531516137,1.66571915780176,0.264054035816369,35.7250140030722,0.350030215795374,4.07406782464114,31.650946178431,23.2639979905214,59.6030962452053,0.0081983075394513,58,"7y"
2002,1.72309379108938,2.54739222687179,0.882192754688515,7.46185789338523,0.833339726145007,1.67742076793856,0.258139994675375,36.9426380653677,0.341790632185364,4.00641071319304,32.9362273521746,22.7258296810876,60.2683983733161,0.00805102701653495,58,"7y"
2003,1.76831597866231,2.60506483629334,0.895729302489662,7.53671669635351,0.856815384360455,1.68189346487075,0.263351209961137,38.2646679599967,0.348528166066395,4.04314800159505,34.2215199584016,23.3830224530299,62.2595697890541,0.00847946860675147,58,"7y"
2004,1.65774132840993,2.50712818104363,0.912236603137845,7.63533431552449,0.81035687620305,1.65485495591006,0.26319999563884,39.2031514795655,0.34894703366475,4.16234279378041,35.0408086857851,21.4002994070346,61.2155979159037,0.00766792984292472,58,"7y"
2005,1.35551793608919,2.17633953834508,0.874744182806657,7.19792241098084,0.698148011323752,1.5818306107614,0.247443086479313,44.5939518671413,0.327280684982234,4.07312410760654,40.5208277595348,16.4092913934822,61.577967032085,0.00722798737695271,58,"7y"
2006,1.31354415630645,2.11008224317313,0.847356114571283,6.99733216613895,0.677061793011652,1.55947475094007,0.241521377044371,47.7800621938646,0.319058320862574,3.97379866923629,43.8062635246283,15.7110116174998,64.0516535092713,0.00695478460318742,58,"7y"
2007,1.58270379237968,2.41015957203143,0.888226215462679,7.40222778935775,0.77057481512125,1.61404472551569,0.25766270992221,46.5050052808636,0.34100874523124,4.13249781289977,42.3725074679639,20.0753161291325,67.1789928651496,0.00708364823269003,55.3315068493151,"7y"
2008,1.78198936533898,2.56732221225315,0.834699059707452,7.38086226014246,0.836555497922501,1.64062568048195,0.253384039554929,37.2244038412315,0.334500059358811,3.79136283502651,33.433041006205,23.9914994499079,61.8037873900532,0.00782256400211801,54,"7y"
2009,1.56915776513601,2.4353082644999,0.933128306874587,7.81418063343857,0.783044114269324,1.61450153866929,0.263910997387589,39.5340400993459,0.350295451169814,4.2114353256674,35.3226047736785,20.0445262190966,60.1927727669998,0.00672613407034691,53.8767123287671,"7y"
2010,1.29016443210208,2.08604887532671,0.844004800344891,7.02408766851857,0.662489421111164,1.57306805546363,0.239723919481848,46.800372714048,0.316438647230836,3.88271748634265,42.9176552277053,15.5722845592954,62.9288198400561,0.00641536301413769,53,"7y"
2011,1.42632598425121,2.21399441207597,0.835995266355379,7.01849790032976,0.703904844629451,1.61618498050413,0.241629717685011,43.4586766185496,0.318822421764059,3.8016206994176,39.657055919132,17.7362131946082,61.7553419526069,0.00666035662609498,52.7835616438356,"7y"
2012,0.806334964076185,1.55714740911001,0.779774989883377,6.48582391349614,0.485583350342539,1.34643806523601,0.220544731564993,44.0093969232961,0.289246294004195,3.66646554914511,40.342931374151,8.23936430230854,52.7585522511739,0.00648423232486664,52,"7y"
2013,0.865887375236232,1.59815755452016,0.758582295158635,6.40515845361994,0.505036920359882,1.4010443747203,0.218793101376809,39.7151118526884,0.286683114558267,3.48522504588865,36.2298868067998,8.63643777555431,48.8570258441778,0.0106312961412379,52,"7y"
2014,1.06008990159712,1.84755979778311,0.827587538475439,6.89105626609775,0.582678927367813,1.46458651600765,0.232587537454723,47.1264072971094,0.30620229304777,3.83847172101279,43.2879355760966,11.5667377106725,59.2319348382843,0.0106891664749679,52,"7y"
